报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.33,0.48,0.8,1.08,0.9,0.9,0.92,0.86,--,
每股净资产(元),--,--,--,--,4.68,3.78,3.08,2.17,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.06,1.13,0.87,0.67,--,
主营业务收入(万元),91900,92661,85693,80580,70331,64260,64386,60122,42095,
主营业务利润(万元),22969,23084,22952,23812,19925,19722,19621,18842,12748,
营业利润(万元),7240,8342,8860,9502,7839,8296,8637,7892,6145,
投资收益(万元),742,495,356,428,181,18,-59,65,61,
营业外收支净额(万元),-23,33,617,328,421,316,107,148,156,
利润总额(万元),7217,8375,9478,9830,8260,8612,8744,8040,6301,
净利润(万元),6511,6717,7848,8106,6724,6778,6880,6482,4276,
净利润(扣除非经常性损益后)(万元),5441,5668,6608,7829,6363,6501,6774,--,--,
经营活动产生的现金流量净额(万元),8518,6273,10099,5118,7962,8446,6549,5046,8124,
现金及现金等价物净增加额(万元),509,-642,6071,-633,3334,-1774,268,-2065,1163,
总资产(万元),117410,110074,103125,73202,61143,48651,44539,41120,34187,
流动资产(万元),84151,80387,74632,50223,41036,33078,33532,30351,24325,
总负债(万元),26138,23241,20901,28699,24787,19297,20513,23977,19920,
流动负债(万元),24994,22249,20561,28453,24558,19252,20513,23977,19920,
股东权益不含少数股东权益(万元),91072,84899,80629,43222,35106,28378,23131,16297,13368,
净资产收益率加权(%),7.38,8.14,10.45,20.7,21.18,26.07,34.91,42.56,36.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
