报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.61,0.65,0.6,--,0.47,0.9,0.98,1.62,1.55,0.95,1.12,0.85,0.78,0.48,
每股净资产(元),--,--,--,--,--,--,--,--,9.25,8.35,10.12,2.87,2.22,1.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.58,-0.47,1.25,0.87,0.66,0.6,
主营业务收入(万元),278884,291849,261621,--,209261,196977,186390,177697,145342,106730,79179,68076,59024,41908,
主营业务利润(万元),142000,142350,126342,--,104518,98848,93939,84127,67066,48847,33707,30459,21904,12509,
营业利润(万元),59540,62668,58563,--,48088,48522,41119,34975,26732,16149,10109,8059,6310,3747,
投资收益(万元),5441,5528,3064,--,1831,1686,1201,12,312,--,--,--,0,25,
营业外收支净额(万元),673,1250,1533,--,1040,535,1131,309,491,-27,741,-140,--,223,
利润总额(万元),60213,63918,60096,--,49128,49057,42251,35285,27224,16122,10850,7919,6309,3971,
净利润(万元),50687,54337,49347,--,40123,37655,31495,26028,20694,12776,8611,6575,5836,3378,
净利润(扣除非经常性损益后)(万元),43711,49047,45975,--,37963,35985,29737,25795,20087,12797,7902,6689,5840,3086,
经营活动产生的现金流量净额(万元),86369,34533,36575,--,29095,43577,21781,45006,21173,-6278,12922,6707,5060,4180,
现金及现金等价物净增加额(万元),6150,2839,-6704,--,-21493,24961,2700,12822,-13100,-18733,77400,-52,3475,2429,
总资产(万元),470243,457200,401259,352823,292783,278956,238241,207441,169313,145075,126697,49792,43119,32270,
流动资产(万元),263591,283118,237714,206673,174540,198183,168315,145538,121486,117447,109322,33637,27248,21448,
总负债(万元),113824,101229,87124,86760,63964,62491,58055,56222,45522,33223,22470,27673,26038,20726,
流动负债(万元),110820,99482,85138,84297,61103,60601,56420,54402,43702,31633,22470,24771,21994,19921,
股东权益不含少数股东权益(万元),356419,355971,314135,266063,228818,216465,180186,151220,123792,111853,104227,22119,17082,11217,
净资产收益率加权(%),14.17,16.19,17.05,--,16.33,19.06,19.09,18.93,17.45,11.78,32.59,34.68,41.31,35.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
