报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.28,1.07,1.98,0.62,0.34,0.24,0.49,0.46,0.36,0.51,0.45,0.52,0.41,
每股净资产(元),--,--,--,--,--,--,--,5.28,4.83,7.14,2.54,2.11,1.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,-0.05,0.64,0.35,-0.06,
主营业务收入(万元),534172,500388,438345,284412,135392,86948,68627,62815,47498,35972,24686,24130,21045,
主营业务利润(万元),123077,177602,172544,96223,28927,18294,15767,13460,9851,8093,6189,7133,5715,
营业利润(万元),47531,137051,175469,57594,12950,9214,7767,7015,5661,4731,3892,4337,3943,
投资收益(万元),16217,17484,25748,2232,145,360,-220,-240,-168,--,12,-37,0,
营业外收支净额(万元),-84,1602,-1625,-4152,2040,913,842,1195,798,418,501,--,--,
利润总额(万元),47447,138653,173844,53442,14990,10127,8610,8210,6459,5149,4393,5340,4421,
净利润(万元),35807,122329,146908,46437,12515,8573,7412,6964,5429,4264,3386,3893,2953,
净利润(扣除非经常性损益后)(万元),69442,125611,119414,47416,10650,7361,6434,5926,4740,3894,2982,3102,2562,
经营活动产生的现金流量净额(万元),66929,68523,50387,65847,36597,1111,6356,-1168,3441,-474,4766,2657,-447,
现金及现金等价物净增加额(万元),-189051,105326,199617,631,-19908,-17135,46289,-12600,-16944,35073,-778,1068,860,
总资产(万元),1421303,1352072,799910,380874,252755,195445,179589,104790,82994,77650,30007,29385,20026,
流动资产(万元),571703,791477,456768,147457,100630,114322,107210,55786,53387,58306,17547,15619,11024,
总负债(万元),580275,554354,395593,131824,64437,56667,45514,23729,9028,5792,10993,13440,8020,
流动负债(万元),325886,383221,281433,119088,48288,48526,44814,23729,9028,5792,10393,13440,8020,
股东权益不含少数股东权益(万元),835526,792364,403720,248829,188252,138655,134106,80634,72405,71415,19015,15799,11728,
净资产收益率加权(%),4.38,26.93,46.37,21.67,7.86,6.37,8.93,9.26,7.58,11.45,19.45,28.29,31.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
