报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.11,0.07,0.07,0.11,-0.35,0.03,-0.59,0.02,0.5,0.42,0.35,0.38,0.4,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.25,4.91,4.61,2.85,3.68,3.35,2.49,2.17,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,-0.15,0.11,0.25,0.02,0.17,0.07,0.38,0.06,
主营业务收入(万元),390034,378642,217661,175538,184547,208951,186440,148625,139671,84486,49301,42170,30234,18025,15486,12006,8447,
主营业务利润(万元),70811,66119,47114,40283,42256,48976,37304,34083,36129,22554,13962,12380,7611,4210,3590,3773,2789,
营业利润(万元),9147,8329,4019,-4015,-7071,3920,-10137,512,8670,6815,3376,4484,2644,1610,1509,1544,1119,
投资收益(万元),--,432,-56,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业外收支净额(万元),1012,952,1596,6694,2471,2672,1351,2581,1248,903,2288,160,160,8,0,0,0,
利润总额(万元),10158,9281,5615,2680,-4600,6592,-8786,3093,9918,7718,5664,4644,2804,1638,1511,1446,1117,
净利润(万元),2564,1729,1517,2524,-7996,669,-13533,347,5726,4833,3683,3461,2403,1606,1480,1446,1117,
净利润(扣除非经常性损益后)(万元),1083,287,-2472,-2440,-9404,-881,-14154,-1282,4883,4197,1871,3268,2203,1579,1459,1529,1119,
经营活动产生的现金流量净额(万元),16368,33929,19374,13348,1772,13022,1925,-16427,-1445,-1746,1304,2235,120,1008,294,1318,208,
现金及现金等价物净增加额(万元),-9961,-1964,10627,1734,6174,-3450,-4339,-528,-49,-2474,14891,5180,-2061,3411,2568,92,-208,
总资产(万元),381851,368678,366457,338841,351065,325783,308965,294632,220369,164130,115822,75673,48986,34581,21762,16347,12641,
流动资产(万元),252073,242579,256331,226329,240107,214089,199803,185038,140435,98846,71478,44064,29782,23498,17433,11780,9524,
总负债(万元),279240,271537,274092,252349,264955,231130,216016,189633,132109,89103,49549,40708,24751,14487,10576,8766,6017,
流动负债(万元),267096,261721,255737,229628,236602,212312,198505,171519,126251,82183,49208,35628,19451,10987,9976,8166,5417,
股东权益不含少数股东权益(万元),45155,42591,40862,39500,36976,44972,44303,59284,60679,56729,53282,25610,22104,20093,11186,7581,6625,
净资产收益率加权(%),5.84,3.98,3.77,6.6,-19.51,1.5,-26.04,0.58,9.75,8.79,9.34,14.51,11.33,11.19,17.38,20.36,17.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
