报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.88,0.66,0.53,0.6,0.86,0.8,0.62,0.72,0.99,0.82,0.58,0.47,0.39,
每股净资产(元),--,--,--,--,--,--,--,--,7.06,9.43,2.5,1.68,2.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.18,0.42,0.46,0.28,-0.03,
主营业务收入(万元),6251631,3584996,2282610,1376260,1013949,729595,459166,314720,255557,101055,58470,63027,35108,
主营业务利润(万元),1214529,738252,444665,288305,226734,166183,91813,64447,55414,18878,12626,11983,6721,
营业利润(万元),574469,329378,205238,130318,120695,80311,48988,38955,41334,14407,8941,7141,3452,
投资收益(万元),17282,12277,18373,2068,-210,1639,4638,517,--,--,--,--,0,
营业外收支净额(万元),-10951,-1175,-1378,8568,8563,6068,5337,1231,1133,153,571,--,--,
利润总额(万元),563518,328203,203860,138886,129258,86379,54325,40186,42467,14560,9512,7038,3476,
净利润(万元),471382,272263,169057,115653,107851,63005,33978,26309,25718,11578,7412,5887,3213,
净利润(扣除非经常性损益后)(万元),443597,255397,143748,107225,101017,60206,28719,25486,24870,11578,--,--,--,
经营活动产生的现金流量净额(万元),746599,314231,16884,130999,48740,32090,29429,41817,30875,7336,5924,3477,-316,
现金及现金等价物净增加额(万元),233782,-18474,-62436,260972,-17684,148225,26443,-24872,42163,17802,5837,1896,-851,
总资产(万元),4937791,3644144,2688588,2095481,1158705,969163,616497,406260,328512,204564,54272,40021,34841,
流动资产(万元),3075090,2307807,1737180,1454527,704324,597188,341066,216230,220328,189846,41101,26010,22457,
总负债(万元),2762821,1976660,1296099,882490,570808,472737,302780,151712,108554,33659,16136,14343,13961,
流动负债(万元),2485973,1717857,1171165,860746,552440,440727,272766,150065,107916,33659,16136,14343,13961,
股东权益不含少数股东权益(万元),2029662,1549794,1293828,1125208,552749,459209,231754,205187,184027,163932,32530,21117,18418,
净资产收益率加权(%),26.55,17.95,14.09,16.09,21.02,20.3,15.48,13.58,19.82,30.22,28.7,27.56,25.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
