报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),1.5,3.98,2.9,0.98,-1.74,0.06,0.1,-0.4,0.47,0.21,0.08,0.07,0.94,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.53,5.08,4.94,4.9,5.03,4.22,3.49,3.32,3.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.96,0.88,0.25,1.92,0.53,1.15,0.74,0,0,
主营业务收入(万元),4551132,3624821,2246053,1411793,1254195,1802232,1929853,1828161,1928187,1598001,1342781,1746797,1134978,840943,854337,755158,507090,
主营业务利润(万元),641648,1009166,567398,168592,-59048,50675,60867,29485,82751,60804,40540,48447,110222,86162,49155,85813,120044,
营业利润(万元),487241,868550,529581,129312,-126951,3783,4830,-26978,30555,19952,8701,3270,74201,51899,15916,62976,103921,
投资收益(万元),4474,6394,5878,3574,-315,941,2118,1801,3764,2422,2853,2841,2594,1149,1671,572,6,
营业外收支净额(万元),4183,1102,93,-5709,-514,-348,1226,806,-1331,-4100,-3466,-240,-755,-1439,0,0,0,
利润总额(万元),491424,869652,529675,123603,-127465,3435,6055,-26172,29224,15852,5235,3030,73446,51610,17286,62880,102292,
净利润(万元),367318,650689,398973,92653,-92864,3195,5390,-21544,25326,10994,4227,3484,49644,35986,12695,42101,69343,
净利润(扣除非经常性损益后)(万元),367510,574829,404833,96711,-92387,3340,4195,-22410,26304,13927,6557,3664,49285,36534,12838,42386,69925,
经营活动产生的现金流量净额(万元),209181,701727,299914,99789,41411,136709,51282,-1755,51581,47090,13313,102750,28088,50126,32114,78200,45617,
现金及现金等价物净增加额(万元),-78946,153932,93110,192984,-27944,50168,-23521,-62678,91262,-39104,-56531,64356,23820,20810,-267,17483,15902,
总资产(万元),2976900,2821787,1575127,1257540,712412,803686,859597,875274,902148,764711,743618,707849,644261,467773,406784,402058,279934,
流动资产(万元),1633068,1643159,818969,538800,229708,310061,346198,378126,466461,368234,366051,381155,362273,253803,198558,189837,135372,
总负债(万元),1097366,980611,474019,527750,547510,544371,580422,601490,606285,493104,479262,445871,375074,274592,246684,251533,130433,
流动负债(万元),1011261,926346,418002,449198,419355,420370,462740,471171,495716,484304,478362,429598,317873,237203,198651,206466,100397,
股东权益不含少数股东权益(万元),1872825,1832930,1101108,729790,164902,259315,279175,273785,295863,271607,264355,261977,269187,183541,151657,144179,145501,
净资产收益率加权(%),20,44.72,43.69,21.68,-43.68,1.23,1.95,-7.57,8.93,4.11,1.61,1.32,20.12,21.53,8.63,28.71,57.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
