报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.13,0.12,0.13,0.03,-0.25,0.09,-0.23,0.04,-0.23,0.36,-0.56,0.01,0.36,0.11,0.56,0.81,
每股净资产(元),--,--,--,--,--,--,--,--,2.23,2.5,2.16,2.78,2.8,2.69,2.73,2.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.19,0.47,-0.3,0.29,0.46,0.39,0.84,0.85,
主营业务收入(万元),1418917,1633786,1594034,1563633,3186147,3623348,3434102,3258126,2828075,3483547,1993759,3511030,3913369,3090816,2862501,2166158,
主营业务利润(万元),354478,409191,335008,181812,-92835,132521,-193073,-23739,-210939,501413,-567887,116930,511595,190120,490677,543038,
营业利润(万元),196692,174692,195455,22307,-316153,109272,-294216,-143897,-273151,421009,-637882,10389,391259,89368,398713,459076,
投资收益(万元),242304,240528,223095,174001,19703,107769,35075,10194,8168,17022,5727,8074,392,646,596,584,
营业外收支净额(万元),-2404,9175,357,39344,26481,54928,43330,159069,10525,10961,-7045,4023,--,544,11939,4178,
利润总额(万元),194288,183867,195812,61650,-289672,164200,-250886,15173,-262626,431971,-644928,14412,392483,89912,410652,463254,
净利润(万元),174313,138617,146189,36859,-294911,106128,-264615,52269,-274347,420313,-648905,13058,332391,66925,337875,397868,
净利润(扣除非经常性损益后)(万元),162277,109355,139971,-164178,-295276,5282,-297139,-78436,-286657,393953,-640672,1980,325565,--,--,--,
经营活动产生的现金流量净额(万元),856649,654920,1192954,775628,91808,287426,-101802,22322,-226078,549099,-345990,332942,532411,238013,504596,512189,
现金及现金等价物净增加额(万元),-561410,-794411,766605,-40442,164516,-24692,77183,175770,-357512,371169,-475027,-472235,1340442,-51125,-243658,437890,
总资产(万元),14449412,13783742,13903766,12544142,5687708,5354115,5081689,5120526,4941249,4901613,4433530,5029857,4838140,3070945,2832849,2460359,
流动资产(万元),2979978,3023334,3627937,2372721,1450800,1333307,1412783,1292411,1031795,1351756,955569,1537701,2250082,743008,755121,927672,
总负债(万元),12028640,11979729,12216387,11187831,3463975,2866367,2659883,2373160,2251180,1905388,1835710,1784672,1571773,1450789,1187642,1023779,
流动负债(万元),5426811,5489168,5265793,4461180,1499778,1323107,1326454,632532,976695,862903,762015,969316,766930,483187,371474,332066,
股东权益不含少数股东权益(万元),2420772,1804014,1627616,1325005,2217423,2479244,2377146,2652858,2602333,2918494,2522670,3173839,3265798,1615812,1641414,1433317,
净资产收益率加权(%),9.01,8.35,10.25,1.27,-12.56,4.37,-10.52,1.99,-9.94,15.45,-22.78,0.38,19.34,4.11,22.27,44.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
