报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.24,0.71,0.46,0.77,0.73,1,1.03,0.92,0.79,
每股净资产(元),--,--,--,--,--,6.41,5.6,4.73,3.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.44,1.21,0.85,0.7,
主营业务收入(万元),101193,63199,44424,33241,29537,28604,25418,22101,20570,
主营业务利润(万元),49482,25271,17317,12357,10671,10901,10791,8708,7229,
营业利润(万元),28427,16431,8622,6902,5535,6759,6642,5757,5503,
投资收益(万元),74,155,541,414,288,--,--,--,-26,
营业外收支净额(万元),-56,-64,2207,198,314,167,478,714,12,
利润总额(万元),28371,16367,10829,7100,5848,6927,7120,6472,5515,
净利润(万元),25129,14323,9319,6170,5085,5970,6203,5548,4732,
净利润(扣除非经常性损益后)(万元),24652,13971,6830,5627,4551,5809,5798,4927,4393,
经营活动产生的现金流量净额(万元),-4700,1962,7437,5061,2485,2655,7260,5077,4200,
现金及现金等价物净增加额(万元),-907,13738,1287,4561,4534,410,6004,1537,6330,
总资产(万元),225349,185754,105986,89245,80885,47658,43738,36016,27967,
流动资产(万元),106753,117716,67905,61087,59596,36958,33831,27063,22393,
总负债(万元),97319,88908,24233,17039,12892,9210,10144,7626,4919,
流动负债(万元),59004,87602,22875,16854,12742,9210,10144,7458,4678,
股东权益不含少数股东权益(万元),126135,94630,81223,72205,67993,38448,33594,28389,23047,
净资产收益率加权(%),22.75,16.29,12.19,8.78,9.6,16.57,20.07,21.63,28.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
