报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.24,-0.15,0.04,-0.15,0.02,0.03,0.02,-0.14,0.06,0.01,0.15,0.03,-0.29,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.38,1.35,2.21,2.22,4.68,4.25,3.85,3.74,5.12,4.88,4.74,1.85,1.7,1.28,1,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.08,-0.15,0.28,-0.21,0.03,0.58,-0.36,0.52,0.41,0.37,0.51,0.56,0.54,--,--,--,--,
主营业务收入(万元),1514,1310,3083,3610,12960,3090,6743,13097,38935,930,1448,13806,74401,73046,139014,207288,241710,168834,189476,139424,69099,79693,79367,83519,64988,
主营业务利润(万元),-480,-574,-679,-44,2183,53,1772,4813,12665,108,182,1008,10532,10999,19328,23890,31939,33264,40331,37084,13805,15908,16159,9454,5723,
营业利润(万元),-29564,-9095,12664,-24577,-6768,-853,-5266,-17025,9031,3248,20232,-1666,-13302,-3601,-2356,-48334,4336,15328,25268,21758,11673,16153,12936,9630,5859,
投资收益(万元),-934,12068,17953,357,8446,15420,6726,826,4647,11728,26676,7047,9581,18018,4877,-6422,9747,1668,191,-771,-81,782,711,710,773,
营业外收支净额(万元),-1273,-11514,-3998,5497,11002,6433,9610,-2090,-738,-16,399,4691,--,-153,392,622,-107,0,-38,55,-54,0,--,--,--,
利润总额(万元),-30837,-20609,8666,-19080,4234,5580,4344,-19115,8293,3232,20631,3025,-12980,14282,3000,-53644,14481,17169,25648,22956,12300,17008,13542,10297,6583,
净利润(万元),-30848,-19178,5668,-19264,2799,4434,2725,-18520,7467,1132,12893,2772,-12655,13737,4780,-53496,11028,12199,20835,18517,10908,14881,12032,8986,5656,
净利润(扣除非经常性损益后)(万元),-31874,-22113,-24426,-23965,-15771,-15897,-12137,-16431,4094,-8402,-6785,-10910,-13404,196,-2414,-56177,3098,12026,20873,18061,10146,--,--,--,--,
经营活动产生的现金流量净额(万元),-2761,-11467,-12201,-16046,-22129,-25739,3570,-7459,9952,-19614,24625,-18625,1279,24998,-15848,22710,17734,16277,22097,19804,19247,17921,--,--,--,
现金及现金等价物净增加额(万元),-24677,-25201,10833,-35251,53146,11207,4847,-6154,-15664,-34012,35854,-8464,-2318,-8127,-5960,-104946,-4016,-7548,61621,22272,939,8476,--,--,--,
总资产(万元),214684,238283,332076,361378,376455,334553,276905,287630,292192,284129,292425,246026,297515,274285,252960,291051,410706,342050,255184,181581,138343,58375,47164,41707,34748,
流动资产(万元),115643,136930,172338,181769,213802,179399,122547,93186,119377,162420,170111,131132,122266,123043,153174,165815,305098,0,0,0,0,33132,19545,14433,14697,
总负债(万元),109871,100062,170423,205840,199569,164917,110464,123879,107934,105980,99515,52840,93156,78401,73667,107981,176269,120506,36091,102600,75210,26260,18771,19444,24005,
流动负债(万元),91406,86233,119966,98574,116176,149917,110282,123515,107389,104106,94700,52840,93094,78401,73667,107981,176269,0,0,0,0,26260,18751,19380,23922,
股东权益不含少数股东权益(万元),104874,138288,161709,155002,175774,168308,163919,161308,179839,175515,192272,192859,203472,184607,167286,162340,222434,211833,206152,65308,60224,31094,27572,21483,10228,
净资产收益率加权(%),-25.37,-12.79,3.58,-11.57,1.63,2.67,1.68,-10.86,4.14,0.6,6.54,1.38,-6.6,7.44,2.9,-27.81,0,5.75,12.1,26.7,0,48,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
