报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.72,1.33,1.63,1.06,0.46,0.87,1.41,1.67,1.18,0.98,1.11,0.64,0.48,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,10.41,8.5,7.77,6.87,6.46,6.02,5.22,4.93,4.73,2.06,1.8,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.94,0.6,1.41,1.3,0.97,0.8,0.03,0.54,0.3,1.1,0,0,
主营业务收入(万元),3176002,3386576,2595027,1930055,1356327,1041955,858653,780428,668864,208506,188709,143766,110031,106336,68947,60799,55906,63216,80276,40119,
主营业务利润(万元),527385,627773,509379,393237,270393,197027,170285,150735,124431,60019,51605,28932,23941,20369,15744,12625,10476,14387,25109,12316,
营业利润(万元),155102,304807,251341,157288,74105,36786,30411,32901,28170,21668,24840,14123,12602,9600,7964,6623,5808,7555,11267,6744,
投资收益(万元),18435,10762,18579,27155,5624,986,1160,9142,-742,374,-96,1909,-255,-256,-253,-128,0,-4,0,0,
营业外收支净额(万元),4153,-486,5204,21666,7277,8979,9931,13534,7180,1654,1011,376,--,-9,-40,-23,6,0,0,0,
利润总额(万元),159255,304321,256545,178954,81382,45765,40342,46434,35350,23322,25851,14499,13011,9465,7751,6517,5865,7553,11185,6738,
净利润(万元),136212,253159,210883,131639,57282,34416,29104,34502,24347,16274,18388,10649,7965,5821,4877,4036,3656,5066,7033,4435,
净利润(扣除非经常性损益后)(万元),110052,231833,190615,110600,52673,26695,21055,23437,18566,14945,17095,8543,7692,5724,4713,3938,3625,0,0,0,
经营活动产生的现金流量净额(万元),151677,185325,29419,257889,115682,22755,11268,69144,19513,9989,23356,21543,16058,13226,369,6766,3753,9992,0,0,
现金及现金等价物净增加额(万元),251579,41070,12441,115741,58471,-12891,-20795,15768,20106,-20753,20224,-8482,10120,28787,-5738,-17924,39858,-326,0,0,
总资产(万元),4124748,3636266,2822822,1973433,1548218,1238839,997263,914047,783584,351034,292245,213465,195344,170252,127588,115981,91396,58104,46253,40885,
流动资产(万元),2643064,2390933,1990512,1344093,1027102,809436,634807,580406,508807,215091,197291,146399,144221,126925,84318,71372,77417,43186,38023,32072,
总负债(万元),2478288,2286155,1716576,1294574,1017528,782477,684948,632582,532676,190053,145489,85748,75406,58951,51595,44220,29226,36867,29840,27195,
流动负债(万元),2027552,2070565,1429273,1055220,808153,738492,629272,561757,476535,158031,143004,84399,74125,58951,51421,44058,29098,31764,23769,27195,
股东权益不含少数股东权益(万元),1367160,1242067,1034657,584915,461636,409415,270736,245737,215558,141248,129126,114061,107282,99955,65796,62181,59658,18745,16412,13690,
净资产收益率加权(%),10.34,22.09,26.88,25.16,13.12,9.13,11.22,14.63,11.51,12.04,15.12,9.61,7.67,8.29,7.65,6.62,6.13,27.4,40.87,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
