报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.45,0.09,0.62,0.49,0.56,0.34,0.48,0.63,0.4,0.21,0.55,0.5,0.57,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.55,2.84,2.89,3.98,3.64,4.17,3.79,3.41,4.36,6.85,1.24,1.11,1.26,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.37,0.67,1.06,0.28,0.59,0.34,0.23,0.91,0.47,1.16,0,--,
主营业务收入(万元),538809,509460,500200,409285,350036,258499,229641,201439,182761,102284,92797,80143,70698,55726,42325,39113,30304,18738,17781,13601,
主营业务利润(万元),320410,298551,273825,199985,169536,114507,98824,79789,69121,42184,37829,36555,32407,26521,23021,19530,15999,10016,7539,6991,
营业利润(万元),82437,47524,79118,50790,49310,30736,39985,35597,27412,9718,17042,16848,18479,14326,16681,15514,12460,7275,5085,5239,
投资收益(万元),-1784,-1647,-243,49,160,2833,2157,467,-2186,--,--,--,--,0,218,78,0,--,450,76,
营业外收支净额(万元),-6351,-31800,-1193,5917,3069,559,1245,4590,-97,3062,2504,-81,--,-236,-192,-241,-526,-64,0,-102,
利润总额(万元),76086,15724,77925,56707,52379,31295,41230,40187,27316,12780,19546,16767,18899,14874,17618,16317,11997,7211,5372,5213,
净利润(万元),56960,10751,63925,50083,44247,26550,35917,34112,21691,9359,16498,15007,13203,11001,12891,11911,7928,5059,4261,3435,
净利润(扣除非经常性损益后)(万元),45004,11457,60443,45446,41326,25166,31866,29704,22930,6679,14139,14970,11749,10386,11495,10522,8223,--,0,--,
经营活动产生的现金流量净额(万元),175395,6790,54624,43310,19531,32861,49029,24383,19751,29947,31744,8420,13652,7754,5330,16373,4741,7534,0,--,
现金及现金等价物净增加额(万元),59125,21964,-7414,18588,4074,-778,29777,-11054,12595,-6165,13149,1598,282,-5020,-18200,1021,34874,-2607,0,--,
总资产(万元),1072935,1036749,826683,672638,551550,451002,446610,321661,257703,205427,173525,151756,126330,109806,97504,89555,77468,24818,22388,17802,
流动资产(万元),526669,521246,407219,351135,283158,235651,259891,165491,138023,113099,99558,84460,68327,53939,49029,63729,61118,12198,13880,12105,
总负债(万元),495061,616071,321210,214855,179514,124394,144682,126757,104747,73592,52298,41451,28778,22266,17270,11003,8927,16762,15172,11279,
流动负债(万元),335699,476626,283509,151374,168248,119700,136013,122196,100959,69793,34920,41073,28401,21292,15853,9585,7887,11762,9172,8429,
股东权益不含少数股东权益(万元),560963,406975,488222,438352,359111,322124,300697,194086,152833,129699,119184,108833,96045,87236,79894,78440,68529,8044,7201,6446,
净资产收益率加权(%),12.18,2.29,13.81,12.71,13.06,8.59,14.25,19.86,15.4,7.57,14.46,14.68,14.39,13,16.25,16.25,13.84,51.99,49.68,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
