报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.03,0.07,0.13,-0.2,0.21,0.14,0.27,0.3,0.15,0.2,0.13,0.07,0.29,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.91,2.5,2.21,2.2,2.5,4.01,3.48,3.26,3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.97,1.42,1,0.61,0.9,1.32,1.16,0.99,0.73,
主营业务收入(万元),9545306,9338963,6460776,5912432,6189029,7019433,7522746,7759814,7238187,6067238,4794292,3683576,3282931,2483522,1799439,1358374,995056,
主营业务利润(万元),1498596,1326407,998108,1464487,1878935,2041186,2040340,1620586,1196888,1084904,813556,405886,884535,707517,506870,457933,356780,
营业利润(万元),515079,408565,331482,88325,515951,443395,798840,709304,320174,420361,281191,51803,591283,465704,389138,360625,285828,
投资收益(万元),287805,152827,134824,-306356,120245,96748,114424,251101,102579,68661,44782,132757,16045,3716,8031,1552,2533,
营业外收支净额(万元),-46280,8262,1293,35698,140860,77772,11539,44708,45105,42027,28610,15971,-7383,-9196,0,0,0,
利润总额(万元),468799,416827,332774,124023,656811,521167,810379,754011,365279,462388,309800,67774,583899,460510,389517,360806,284016,
净利润(万元),106581,123471,171181,-262333,280903,179836,352689,400782,191011,247368,147947,82277,341114,270729,236074,225621,183693,
净利润(扣除非经常性损益后)(万元),229838,114443,142973,275386,420414,366073,408585,223125,159896,210845,120832,5464,348079,276699,238577,226540,186743,
经营活动产生的现金流量净额(万元),2166976,1931409,1814209,2045298,2504957,2624721,3006771,2168777,1293471,1750959,1174485,716433,1058006,745092,597810,511598,378152,
现金及现金等价物净增加额(万元),-341673,534471,-30832,-69863,18604,-286757,326816,14532,102440,193654,-374881,170854,-80246,342195,-243268,-69347,179555,
总资产(万元),28212033,28791639,23567379,23322243,30336835,30243137,29332330,27121424,24407008,21075587,18206431,15728076,12151564,8907454,6427331,4921958,3532996,
流动资产(万元),3357388,3488544,2144092,2019492,2102032,2385855,2719741,2606664,2664673,1786901,1468862,1523915,1150645,931801,368902,562962,694184,
总负债(万元),20036755,21773985,17573910,17462865,24001822,23932362,22902527,21472928,19350941,17243484,14934736,12672998,8750830,6310825,4383916,3033220,1850907,
流动负债(万元),8035384,9215787,6268358,5736558,7091581,7176149,6512263,6157777,5998814,5226029,3940271,5357588,4164156,2140056,1316890,1093705,678774,
股东权益不含少数股东权益(万元),6481513,5012666,4147851,3971845,4502316,4380345,4392092,4149024,3878786,3073726,2607345,2590996,2939158,2268361,1796406,1682898,1547628,
净资产收益率加权(%),1.08,2.55,4.22,-6.45,6.32,4.06,8.26,9.98,5.37,8.37,5.64,2.96,12.93,14.45,13.57,13.97,12.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
