报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.37,0.03,-0.85,0.15,0.66,0.89,0.84,0.73,0.62,0.41,0.83,-0.26,0.42,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.33,4.83,4.47,3.73,3.61,3.14,3.21,2.75,2.75,1.84,1.62,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.88,0.49,0.89,-0.08,-0.2,0.24,0.64,0.35,0.35,0.16,0,0,
主营业务收入(万元),591420,621864,730361,732516,635785,816684,853818,902297,1022951,812185,562252,609535,601858,501584,370002,280117,211009,136154,106118,77125,
主营业务利润(万元),121364,105666,62926,103615,118987,173125,163726,159681,149343,100812,126679,52082,67734,42500,51740,43329,40970,24469,19612,11846,
营业利润(万元),25115,3973,-48694,2018,27762,39835,37119,31329,26283,16358,34711,-12913,16821,4592,17218,12408,12149,5604,5720,715,
投资收益(万元),38,-296,-2509,-1172,2003,252,78,146,104,45,84,--,0,0,0,33,44,0,0,0,
营业外收支净额(万元),177,2053,-599,11906,1340,679,362,1030,1007,1755,431,2246,--,-1296,-122,-180,-970,0,0,0,
利润总额(万元),25292,6026,-49293,13924,29103,40514,37482,32359,27291,18113,35142,-10668,12326,3296,17096,12501,11948,6385,5775,1784,
净利润(万元),20622,1827,-47499,8455,24723,33180,31306,27299,23410,15263,31005,-9714,10626,1230,11518,7665,6371,3876,3683,1082,
净利润(扣除非经常性损益后)(万元),13618,-2174,-47303,9942,21976,32549,30814,26982,22597,13763,30639,-11603,13638,2098,11566,7625,6179,0,0,0,
经营活动产生的现金流量净额(万元),42440,35314,-21017,76966,109170,86835,31294,70001,32884,18283,33386,-2940,-5065,6196,16245,8787,8997,2927,0,0,
现金及现金等价物净增加额(万元),-19019,13543,-5475,-57664,42117,32436,425,-9134,27725,-12201,-14553,39197,1301,117,8341,-27324,34265,-5767,0,0,
总资产(万元),723226,717487,738754,772774,687007,698956,722323,696469,698280,646228,546175,493511,335375,310852,271464,220409,180934,100883,95218,88135,
流动资产(万元),347611,323215,314268,326589,325945,320991,337020,324586,351876,324725,233932,220313,149066,135008,106738,86218,116129,61510,57303,50861,
总负债(万元),513552,515744,546850,527643,390100,419420,475097,472896,495085,465165,378606,353548,243390,230783,189629,150355,110885,67786,66153,58975,
流动负债(万元),422572,434061,413734,446814,276525,338680,320075,363825,337137,415340,250351,296222,194726,165943,105205,90176,90926,54808,61153,58975,
股东权益不含少数股东权益(万元),209674,201743,191904,245131,296907,279536,247226,223372,199692,181063,167570,139963,91984,80069,81835,70055,70049,33097,29064,29161,
净资产收益率加权(%),9.85,0.95,-21.78,3.78,8.55,12.6,13.39,12.91,12.3,8.76,20.16,-11.15,12.26,1.52,15.18,10.94,15.4,12.5,12.14,3.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
