报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.15,-0.88,0.07,0.1,-1.05,0.07,-0.32,0.24,0.69,0.15,0.11,0.06,0.01,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.89,1.2,1.04,0.9,0.01,0,0.29,1.7,2.07,2.05,2.03,2.75,0.27,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.19,0.09,0.09,0.01,0.09,-0.07,0.63,-0.09,0.52,-0.11,0.43,0.53,0.38,--,--,
主营业务收入(万元),450918,241072,549523,416196,342762,262113,160039,238051,222213,111968,68027,56298,66641,61636,51653,54435,56118,40863,40477,61597,48744,36721,53868,
主营业务利润(万元),20360,-4355,22227,8312,9768,30788,23648,39961,50390,18201,10889,-211,-91,1308,-5541,-1291,6111,4759,1496,10622,10570,5709,8099,
营业利润(万元),8894,-30352,3401,-6187,-36074,-731,-10643,10924,27762,4463,1684,-9679,-5442,-5566,-11787,-9701,316,-1609,-4673,3603,3092,916,3004,
投资收益(万元),1796,-1272,1083,16090,1879,292,374,1547,1910,93,164,-23,243,30,-59,-5,0,0,0,0,--,360,--,
营业外收支净额(万元),-1836,-1889,1216,6629,3157,5353,3864,2840,2090,2750,2360,9919,--,-50,-19377,3,0,0,60,55,--,--,--,
利润总额(万元),7058,-32241,4617,442,-32917,4622,-6779,13764,29852,7213,4044,240,202,-5586,-31223,-9703,316,232,-3711,4850,4328,1691,3004,
净利润(万元),4411,-26614,2048,2632,-27445,1870,-7872,6042,17318,3812,2825,1287,202,-5990,-29977,-7973,284,228,-3721,4401,3910,1566,3004,
净利润(扣除非经常性损益后)(万元),-3864,-31991,-3761,-18310,-31852,-2363,-10923,4115,15903,1398,738,-8632,-5706,-5971,-30539,-8061,284,228,-3782,3154,--,--,--,
经营活动产生的现金流量净额(万元),3369,8821,24145,-41917,-5138,-45293,-12824,1048,-4836,2366,2289,122,1921,-1485,13371,-1959,11101,-2254,9095,11304,10688,--,--,
现金及现金等价物净增加额(万元),-28273,11254,-8301,43549,-2731,-25603,15266,4533,7940,11423,-2506,8146,-2786,-6982,2490,-10038,3237,-11147,-11946,30566,5456,--,--,
总资产(万元),392761,375193,435121,443138,327903,372720,278002,251342,230090,174213,117603,124755,64079,72094,82644,142516,130031,123138,124791,134884,102082,88491,70480,
流动资产(万元),289688,268976,336047,346473,232035,253203,181366,181183,166344,115586,62809,74117,13968,17638,20012,31507,40594,--,0,0,28022,14671,14315,
总负债(万元),208782,194232,221215,232057,255223,267080,205480,175288,166345,132298,83249,94548,63817,71990,76245,99757,82647,78649,80719,74884,75593,66109,49665,
流动负债(万元),170150,155507,181483,186886,200129,206079,175666,146694,151042,126061,79393,92420,63817,71990,43277,41765,13508,--,0,0,34677,48595,29862,
股东权益不含少数股东权益(万元),171756,168078,195392,193162,53102,82290,45385,53184,47091,29841,25975,22404,261,104,6094,36208,44181,43825,43411,58621,25292,21381,19815,
净资产收益率加权(%),2.6,-14.64,1.05,4.02,-40.03,2.57,-15.97,12.05,45.02,13.66,11.65,21.03,110.58,-193.29,-141.73,-19.84,0.64,0.52,-8.57,9.82,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
