报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.45,0.81,-0.28,-0.58,0.04,-0.68,-0.24,0.03,-0.38,0.04,-0.46,0.01,0.54,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.38,2.76,2.75,2.63,5.15,2.8,2.52,2.28,2.99,1.72,1.42,2.35,1.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,-0.3,0.29,0.07,-0.28,0.05,1,1.42,0.35,0.49,0.43,0.43,0,
主营业务收入(万元),956336,881557,631614,338473,236954,335725,448377,518869,550592,494319,374037,637831,382399,271908,207041,182222,97555,68444,66880,60547,34985,
主营业务利润(万元),76359,130625,61546,13282,5916,10143,27537,58851,17687,47387,-4292,69095,69343,35915,47534,77326,34169,21551,24887,24692,13615,
营业利润(万元),51360,63600,-6379,-53379,-32589,-86395,-39446,-1529,-44177,2704,-41074,8872,35214,6313,20257,27307,11309,7315,5825,6809,2351,
投资收益(万元),24097,-11,-0,-0,6112,-26,-31,--,219,3744,3392,7198,1364,13753,184,229,90,91,200,0,118,
营业外收支净额(万元),-2118,26917,-20765,-6729,24984,1131,3591,5791,-1628,-329,534,-7841,--,-357,-245,-3518,-2089,0,0,0,0,
利润总额(万元),49242,90517,-27144,-60108,-7605,-85265,-35856,4261,-45805,2375,-40540,1030,31817,19708,20196,24018,9310,7197,5873,6711,2624,
净利润(万元),45681,82025,-28193,-58195,3790,-68031,-24299,3086,-38289,3965,-41429,1212,22710,14768,14323,20039,7148,4742,4074,3826,2822,
净利润(扣除非经常性损益后)(万元),19375,52346,-12939,-51422,-47784,-70274,-27278,-1468,-37738,1026,-44782,1583,23906,5777,14346,22275,8265,0,0,0,0,
经营活动产生的现金流量净额(万元),11960,55257,115939,-12840,-33425,-75489,37687,-22015,15048,-29830,29693,6270,-13366,2078,39028,55568,8084,7815,6896,0,0,
现金及现金等价物净增加额(万元),11242,-5261,16912,-11935,2874,-43670,39059,-51980,3090,-59282,100263,-18298,24847,-9712,17195,1478,4391,16800,916,0,0,
总资产(万元),568179,522956,546661,647191,661713,776083,756919,732121,730436,681027,667453,529316,485255,350108,354477,294864,190115,86862,71787,59708,79103,
流动资产(万元),253794,196686,207118,280034,267823,461019,422037,393472,392688,357174,362025,270571,205694,110447,121073,94814,62775,--,0,0,0,
总负债(万元),373099,373487,473658,547091,501553,577488,473065,412034,412956,387443,372647,286197,220678,223580,240750,194347,120929,58964,48686,39626,63905,
流动负债(万元),303149,319405,360986,423976,366119,285060,362387,372101,320550,317655,334649,201721,127645,133745,150858,159073,117892,--,0,0,0,
股东权益不含少数股东权益(万元),194847,149260,68335,96497,154632,150084,217881,242400,239301,277411,277007,222959,242553,109530,98429,88993,68691,27428,22684,18836,14822,
净资产收益率加权(%),26.54,75.01,-34.21,-46.36,2.49,-36.82,-10.55,1.28,-14.83,1.42,-19.96,0.5,13.5,14.22,15.28,25.5,11.48,18.93,19.62,22.73,21.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
