报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.38,0.31,0.31,0.51,0.39,0.38,0.24,--,0.07,0.55,0.39,--,--,--,
每股净资产(元),--,--,--,--,3.65,3.26,2.81,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.5,0.2,-0.46,--,--,--,--,--,--,--,
主营业务收入(万元),77235,47657,34623,34865,30203,29147,23200,17549,17107,18375,14525,11919,11984,10310,
主营业务利润(万元),31147,19735,15323,16297,14179,12560,10295,8336,8317,9685,7194,5319,6056,4697,
营业利润(万元),7546,3680,3845,4657,3354,2537,1122,-342,270,3521,1891,1377,2200,1736,
投资收益(万元),368,211,156,38,55,4,--,--,--,--,--,--,--,--,
营业外收支净额(万元),-62,-34,-10,185,57,98,417,413,200,133,162,-2,-6,35,
利润总额(万元),7484,3646,3836,4841,3411,2635,1539,71,470,3654,2054,1375,2194,1772,
净利润(万元),6223,3580,3560,4410,3377,2630,1563,94,415,3212,1961,1373,1934,1588,
净利润(扣除非经常性损益后)(万元),5678,2850,2901,4220,3282,2528,1146,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),6693,9021,-2044,1698,4324,1763,-3132,238,-1257,2720,1423,766,486,3546,
现金及现金等价物净增加额(万元),-818,4301,6497,-495,1789,3232,-714,790,-1181,1431,-6,-30,476,868,
总资产(万元),141763,134370,75684,57101,43262,41863,34941,28598,25285,21719,15192,13977,12221,10534,
流动资产(万元),93142,85705,54671,41498,35573,35075,28026,21008,18667,18432,12347,11460,9460,8194,
总负债(万元),59336,60402,20071,21024,11595,13572,15617,13110,9891,6740,6587,7550,3698,4038,
流动负债(万元),38468,33654,10593,13027,10572,13130,14579,10765,7620,4516,6443,7284,3501,3894,
股东权益不含少数股东权益(万元),65620,58711,55613,36077,31667,28290,19324,15488,15394,14979,8604,6427,8195,6261,
净资产收益率加权(%),10.61,6.28,6.75,13.02,11.26,12.63,9.07,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
