报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.35,0.39,0.25,0.19,0.22,0.26,0.32,0.35,0.39,0.47,0.35,0.29,0.36,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.82,3.18,2.73,2.44,2.58,2.01,2.28,3.28,3.94,3.12,2.88,2.66,2.41,2.16,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.36,0.1,0.71,0.27,0.54,0.8,-0.34,0.74,0.36,0.48,0.81,0.58,0.57,0.18,0,0,0,
主营业务收入(万元),1636845,1563844,1168351,631248,631602,590566,428060,411401,290670,218554,156685,152262,157982,81973,50408,44501,36348,32068,34924,30546,27764,16252,19559,17973,15028,
主营业务利润(万元),96357,96034,63857,47721,50344,54817,62652,63187,69999,67340,53491,47074,49804,32869,21723,18648,16042,15703,19129,15349,10249,6558,3745,4492,4014,
营业利润(万元),62608,69070,44426,31332,35806,41614,53129,55428,60813,60144,47435,38907,40476,23072,14332,11755,9619,8238,8333,9610,6517,4108,4464,4492,4014,
投资收益(万元),1136,2463,1757,2096,2594,1765,1341,385,526,627,699,352,144,746,116,226,553,136,254,361,156,693,113,8,205,
营业外收支净额(万元),-10,182,446,1632,1608,3043,1238,4161,1691,-210,-310,132,--,-10,-94,22,-63,-35,-294,245,553,0,0,0,0,
利润总额(万元),62598,69252,44872,32964,37414,44657,54367,59589,62505,59934,47125,39038,40600,23834,14354,12004,10110,8338,8292,10216,7227,5178,4521,4482,4255,
净利润(万元),45468,50792,33080,24156,28112,34165,42143,46209,50365,47641,34880,29459,28140,17720,11264,9564,8178,6543,6176,8011,5920,4303,3051,3003,2918,
净利润(扣除非经常性损益后)(万元),43512,47808,31621,22098,25943,31072,40768,43089,49101,47803,35118,29086,28047,17208,11335,9574,7310,6588,6400,7885,5406,--,0,0,0,
经营活动产生的现金流量净额(万元),74177,84702,36112,46848,42272,57906,10819,33486,46432,9572,71171,27013,45081,47633,-15693,21227,7965,9132,15441,11052,10954,3474,0,0,0,
现金及现金等价物净增加额(万元),13504,46463,-4611,-29047,29262,29959,-10578,-21514,18265,-40243,38756,-36259,39964,45409,-16310,6305,4318,4709,595,-871,2221,908,0,0,0,
总资产(万元),989167,958227,882687,750657,755964,670446,539253,475355,411317,350116,306988,264971,288175,257334,146495,106038,100837,87205,84109,86634,89944,65918,36773,31762,26294,
流动资产(万元),508335,500749,516244,427733,456385,405233,319924,295077,243284,195328,150073,109245,153170,128401,49981,39973,37061,--,0,--,0,41130,20462,17987,19205,
总负债(万元),389782,389083,354281,247243,267635,199719,104635,67894,42329,31035,32865,19737,72153,137122,41690,11652,13828,27696,28675,35638,43627,24783,16305,15803,15775,
流动负债(万元),316262,264815,328639,160539,188912,111758,94807,57472,30977,18971,28959,18335,66065,110122,31690,11652,13828,--,0,--,0,17153,16305,8802,14730,
股东权益不含少数股东权益(万元),597116,566796,526448,501201,486184,468516,434350,407147,368694,318819,273943,245089,215860,120097,104782,94367,87009,59509,55011,50672,46009,41130,20468,15959,10519,
净资产收益率加权(%),7.82,9.29,6.44,4.89,5.9,7.57,10.01,11.91,14.65,16.07,13.47,12.79,20.97,15.74,11.32,10.57,11.6,11.33,11.9,16.66,13.75,12.83,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
