报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),1.28,-0.69,0.68,0.48,0.45,1.12,0.38,0.53,0.23,0.2,0.25,0.21,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.11,3,2.91,2.68,4,3.79,3.99,3.99,3.93,3.66,3.58,3.7,2.69,2.8,2.66,2.58,2.5,2.66,3.3,1.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.39,0.37,0.33,-0.09,-0.12,1.25,-0,0.42,0.65,0.37,0.2,0.67,0.5,0.8,--,--,--,--,--,--,
主营业务收入(万元),950185,1454123,1796036,1627569,1585295,782523,335336,285013,183772,153969,140906,165061,158789,260511,298906,329898,299202,205481,144869,134740,127506,124101,95164,95654,100174,102890,96206,62384,
主营业务利润(万元),441455,583169,643543,562773,546572,242456,69953,58061,37109,34049,35955,39450,35689,36451,30959,32323,30545,29630,25894,24378,21446,20101,5837,2521,4641,5932,3917,3316,
营业利润(万元),234855,-26690,111536,49994,56363,52391,17366,22217,10282,10021,11088,11185,10721,14825,7283,7277,8091,11036,7538,9052,8372,7807,6024,2706,4659,0,3933,--,
投资收益(万元),12652,-7072,7068,498,43654,1134,406,9510,3222,-154,948,2562,2376,723,1487,638,1768,-1414,90,-359,-1363,183,1440,1065,955,322,260,20,
营业外收支净额(万元),-383,-1225,-2169,70,-5632,-66,169,41,-236,-501,-45,-1178,-129,-4673,-2243,-63,195,-295,221,54,-302,-442,-4,-6,-624,-464,-153,-780,
利润总额(万元),234472,-27916,109368,50064,50732,52325,17535,22259,10045,9520,11043,10007,10592,10909,6940,7999,10142,9327,7850,8747,6707,7548,7459,3764,5042,5808,4040,2542,
净利润(万元),168721,-88589,73623,39986,36650,40039,13524,19053,8339,7251,8868,7412,6144,5794,3084,4027,6822,5777,6224,7183,5717,6439,6396,3278,4312,4938,3439,170,
净利润(扣除非经常性损益后)(万元),159711,-136788,67849,41789,11232,44792,13256,10515,8403,6962,8312,8672,5465,5586,3648,3313,5498,7078,5306,7183,5717,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),159375,148592,76975,255876,244094,133689,33644,28587,13930,13204,11755,-3345,-2726,28854,-50,9722,14921,8576,4493,15534,9597,15380,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-615,-24803,-21326,-9960,242676,93366,40341,10249,8948,-507,-3285,11089,-1018,-17596,4209,8450,6275,2669,-11818,18235,3327,-1095,--,--,--,--,--,--,
总资产(万元),2305472,2201597,2452806,1851026,1759456,1404264,441925,374510,309249,289473,263235,250598,202350,180659,253769,233898,209971,187793,165227,140989,112987,109503,105131,97656,90141,73794,41317,18145,
流动资产(万元),861372,818556,869701,819212,795822,473469,213524,143089,129631,114137,102144,94674,63891,58969,130729,121356,96558,70707,51445,57309,31779,27735,31435,46439,47213,45962,24064,10796,
总负债(万元),682954,833764,1638301,1606774,1542739,1246895,300749,245068,197652,182091,159017,154516,110195,93247,151617,130045,112014,96863,75849,55604,61424,55964,54207,48349,48147,32601,15061,7662,
流动负债(万元),626641,772623,1159328,1179660,994606,707082,279986,237398,197267,181593,158305,153975,109054,92895,148666,129706,111684,80623,58628,58608,61036,55718,54207,46300,42110,30674,13951,6261,
股东权益不含少数股东权益(万元),1559442,1323745,800917,261446,237939,176747,139130,126876,111597,107382,104218,96083,92000,87258,91908,91926,90359,84362,82461,85211,51435,53539,50924,49307,38776,41193,26256,10483,
净资产收益率加权(%),11.76,-6.74,10.41,15.97,19.02,25.25,10.16,15.93,7.63,6.85,8.7,7.92,6.88,6.74,3.37,4.41,7.51,6.77,7.48,12.02,--,12.33,--,--,--,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
