报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),-0.23,0.02,0.02,-0.15,0.01,-0.1,0.03,-0.18,0.05,0.07,0.07,0.13,0.21,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.35,3.33,2.23,2.23,2.69,2.51,2.45,2.52,2.52,1.28,1.1,1.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.07,0.2,0.36,-0.17,-0.53,0.14,0.46,0.09,-0.01,0.94,0,0,
主营业务收入(万元),207970,189263,156506,170016,112479,85471,113071,168165,238243,155521,137907,170131,88134,51277,45163,37246,28149,24289,13057,9353,
主营业务利润(万元),20517,31667,17561,8538,12340,14012,19112,17970,19441,13814,12379,12372,5977,4663,5095,6568,6862,6767,3594,2554,
营业利润(万元),-41393,-2210,-13810,-26287,-11426,-8108,-3876,-6782,-1642,901,995,2119,2697,577,804,2399,3340,2786,973,783,
投资收益(万元),2114,8862,1281,-3350,-1228,-1133,-561,605,804,10,16,-7,1086,185,-71,-173,-0,-0,0,0,
营业外收支净额(万元),-354,3950,16653,1578,19093,3840,9285,1876,2692,1412,1427,2549,-42,1,-12,-15,-7,0,0,0,
利润总额(万元),-41747,1740,2843,-24709,7667,-4268,5409,-4907,1050,2313,2422,4668,2655,762,722,2212,3333,2796,958,782,
净利润(万元),-35788,2172,2202,-21161,746,-4594,1020,-5794,1645,1948,1934,3584,2564,684,602,1965,3079,2338,814,782,
净利润(扣除非经常性损益后)(万元),-36437,-14484,-10233,-22579,-9697,-9011,-4689,-7437,-2297,734,580,221,2514,678,677,1897,2263,0,0,0,
经营活动产生的现金流量净额(万元),2514,-5072,-2438,-19263,13952,9325,13160,7589,-2194,6317,10238,-4733,-6528,1769,5627,1070,-124,7835,0,0,
现金及现金等价物净增加额(万元),-29463,-52155,79453,21239,8800,20411,-37145,19438,-26577,40913,1022,5447,-2879,1173,1165,-978,5872,-197,0,0,
总资产(万元),641133,634901,673843,522767,381688,259090,190675,245852,257392,214445,152557,124459,64804,63532,62959,59453,52745,33457,29522,29398,
流动资产(万元),190941,219601,281034,217654,114246,92950,64008,132324,153075,121934,71086,78917,33691,31609,29598,26809,24155,10995,10021,11440,
总负债(万元),339477,289310,329904,301027,168527,142509,70328,124833,127944,92877,87088,62407,31577,32511,32621,28232,21634,22727,20292,20982,
流动负债(万元),185467,143200,187491,154290,92663,125882,66796,104982,116316,74504,72029,62007,31560,32511,32621,28232,19684,17177,17142,18201,
股东权益不含少数股东权益(万元),250968,209799,207821,130713,149116,87755,95598,98309,105570,104810,63736,61802,33227,31022,30338,31220,31111,10731,9230,8415,
净资产收益率加权(%),-18.59,1.03,1.59,-15.19,0.63,-4.93,1.05,-5.42,1.57,2.6,3.08,5.6,7.91,2.23,1.96,6.37,18.28,22.48,9.23,9.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
