报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.97,1.13,0.78,0.58,0.45,1.13,0.9,--,--,
每股净资产(元),--,--,--,6.04,5.55,5.29,4.43,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.77,0.27,1.58,0.8,--,--,
主营业务收入(万元),246018,224887,147751,104815,93744,74362,67102,37729,20648,
主营业务利润(万元),36987,25414,17762,14136,12338,12871,14437,7483,4789,
营业利润(万元),22993,13034,9640,3143,2897,4537,7901,3232,1917,
投资收益(万元),-487,33,--,--,284,11,--,--,--,
营业外收支净额(万元),-253,-587,-251,1274,653,5673,891,477,332,
利润总额(万元),22740,12447,9389,4417,3550,10210,8792,3709,2249,
净利润(万元),18038,11794,7228,4537,3489,8822,7014,3281,2027,
净利润(扣除非经常性损益后)(万元),10716,6049,1515,3523,2825,3974,6946,2888,1751,
经营活动产生的现金流量净额(万元),7457,34370,14446,5984,2093,12347,6266,2135,1573,
现金及现金等价物净增加额(万元),14707,16591,-119,3497,643,-2718,3735,-2282,1006,
总资产(万元),350587,241361,167191,152647,124799,92614,74467,47138,30941,
流动资产(万元),235486,147606,85953,88218,61781,39420,42943,27720,16171,
总负债(万元),200796,182696,115817,103401,79153,50598,39662,30284,16436,
流动负债(万元),178693,153166,99597,85473,63670,36445,33991,29033,13731,
股东权益不含少数股东权益(万元),141433,59651,51285,47102,43268,41268,34551,16446,14165,
净资产收益率加权(%),25.89,21.25,12.85,10.04,8.26,23.27,25.76,20.98,17.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
