报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.62,1.17,0.89,0.61,0.66,0.99,0.94,0.86,0.73,0.71,0.48,0.55,0.6,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,7.91,6.62,5.57,5.07,4.01,6.7,5.41,3.41,2.92,2.59,2.43,2.27,2.71,1.92,1.54,2.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.45,-3,-0.78,0.03,0.06,-0.52,0.9,1.29,-0.95,-0.77,-0.13,0.22,0.25,0.5,--,--,
主营业务收入(万元),956616,1073523,1165851,1048466,802887,668644,766268,624451,476058,562551,409733,320143,333761,245168,208252,141972,85577,43614,42559,38922,35900,38442,30029,23788,
主营业务利润(万元),219203,232130,238794,185547,150480,69729,145828,132767,122209,101887,85086,83303,81104,63197,44380,38246,22946,10216,13214,12322,10325,11265,8258,6300,
营业利润(万元),105938,164469,176801,122942,90359,108884,97534,81805,73027,67490,44435,42205,47979,36500,23055,22740,13122,4456,8033,9030,7047,7359,5377,3764,
投资收益(万元),10540,1003,-1019,-1493,4600,6454,1565,--,--,9524,57,-375,-1005,0,0,3,453,2917,1295,606,-61,-71,8,20,
营业外收支净额(万元),-829,2180,-5953,-1062,-1224,-613,-2570,-787,-2859,689,4,-212,--,-90,-14,-55,-200,-229,-103,20,166,--,--,--,
利润总额(万元),105110,166648,170848,121880,89136,108271,94965,81018,70168,68179,44439,41993,48785,36465,23058,22688,13375,7147,9225,9657,7153,7256,5378,3779,
净利润(万元),59763,113451,84536,58106,46887,70487,67179,61117,52252,50080,33638,33037,31749,25819,16338,15903,8705,4585,8358,8299,5748,5697,4572,3212,
净利润(扣除非经常性损益后)(万元),64252,81606,66668,54741,20937,-13100,58150,61518,54287,41366,32954,33032,31132,25843,16336,15925,8723,4819,8358,7973,5595,--,--,--,
经营活动产生的现金流量净额(万元),653875,9348,13139,234351,4352,-152065,7490,76934,-174527,-213936,-55402,1942,2897,-13877,18500,34507,-25361,-20640,-3388,5760,5031,7541,--,--,
现金及现金等价物净增加额(万元),212039,-563953,-121558,423822,424950,-117678,65610,-11705,-42108,115549,-45496,47291,-4608,28045,7673,-3048,4433,1047,2604,-14646,19540,-21,--,--,
总资产(万元),5107767,4747906,4900239,4553750,3939520,2877877,2711099,2549746,2191023,1552805,944530,721612,586618,469012,346490,308199,231919,153426,112564,87188,77490,54668,40672,34795,
流动资产(万元),4085493,3661772,3837992,3824136,3235328,2161688,2370907,2243961,1930621,1293911,743700,548532,386722,327438,208266,195894,155952,--,0,39759,0,30588,20530,17980,
总负债(万元),3870892,3540010,3710825,3348891,2860308,2073837,1820951,1807836,1443002,1016285,544407,363024,370372,287835,232896,215732,152984,83452,46999,26591,20801,24928,17577,16272,
流动负债(万元),2482195,1901033,1809139,1490704,1478411,1259483,1128369,1331715,987470,470635,285560,174505,186384,146159,99494,114102,65354,--,0,16899,0,16989,11251,10832,
股东权益不含少数股东权益(万元),1117352,1092730,1027263,967893,901498,693212,677591,576364,563572,471320,395716,357588,216246,177736,111122,90974,77738,69056,64763,60598,55632,28793,23095,18524,
净资产收益率加权(%),5.36,10.76,8.74,6.14,7.08,10.16,10.89,10.43,10.5,12.28,8.98,12.17,16.37,19.94,17.09,18.9,11.88,6.88,13.08,13.95,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
