报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.38,0.24,0.12,0.11,0.13,0.21,0.39,1.04,1.14,1.01,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.16,3.28,1.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.68,0.67,1.75,
主营业务收入(万元),782278,722002,693894,632163,548618,476421,443704,390515,344796,276472,248588,
主营业务利润(万元),237249,207761,188448,167615,144194,120803,114507,99051,82299,64015,56737,
营业利润(万元),56753,37375,21323,14085,20183,18842,17031,18668,18486,16740,12986,
投资收益(万元),18373,5651,-2133,120,3718,5241,1056,84,--,--,16,
营业外收支净额(万元),-48,-120,54,3456,1405,1279,1434,1745,1621,987,1211,
利润总额(万元),56704,37255,21377,17541,21588,20122,18465,20413,20108,17727,14196,
净利润(万元),51622,32271,16493,14432,17922,17027,15702,17349,17061,15076,12070,
净利润(扣除非经常性损益后)(万元),49354,30772,14885,11061,13567,11468,13586,15795,15730,14237,10968,
经营活动产生的现金流量净额(万元),27560,66182,47962,27204,19570,27904,27891,18886,25173,10055,26286,
现金及现金等价物净增加额(万元),-35577,22705,52449,-49887,-51727,93256,-75029,95814,5589,4510,5245,
总资产(万元),510776,479406,430829,398718,364195,308855,286135,265143,154520,116394,80897,
流动资产(万元),295862,282559,230190,182856,201187,230495,133726,200466,101213,75137,50533,
总负债(万元),204929,217952,198941,180748,160632,117818,107971,96482,92114,67150,65280,
流动负债(万元),202899,217952,198941,180748,160632,117818,107971,96482,92114,67150,65280,
股东权益不含少数股东权益(万元),305709,261294,231887,217970,203564,190950,178164,168661,62406,49244,15617,
净资产收益率加权(%),18.25,13.1,7.35,6.85,9.05,9.22,9.07,17.23,31.48,40.76,93.69,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
