报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.18,0.65,0.61,0.5,-0.24,-0.22,0.09,0.02,0.03,0.14,-0.62,-0.41,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.66,0.63,0.51,1.05,2.59,2.45,2.82,3.67,3.95,3.88,3.79,2.85,2.81,2.93,1.9,2.68,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.07,0.02,0.04,0.46,-1.52,0.52,-1.25,-0.7,0.23,0.24,0.4,0.1,0.3,-0.06,--,--,--,--,--,
主营业务收入(万元),206415,327447,317318,260288,11990,5665,19261,3325,21893,22312,14222,90280,67173,15002,21266,21409,20456,37816,32906,44799,30869,25621,16828,12871,9846,9181,9478,
主营业务利润(万元),106820,218352,207019,164346,227,-104,330,1794,626,918,160,-1994,-235,2239,1184,2618,3650,7394,6674,10761,8088,7513,1540,1713,1267,1012,1088,
营业利润(万元),47113,161190,144968,108554,-5869,-5508,-1673,1742,2063,4813,-12875,-12089,-3483,2949,-10207,-3563,-481,2075,2018,4102,4906,3699,2055,1715,1277,1030,1096,
投资收益(万元),-2216,1143,1144,1343,-343,-517,-56,320,948,1626,-2629,-619,139,46,1365,1400,1354,-176,-126,-125,--,-0,-0,0,2,1,0,
营业外收支净额(万元),-2598,-1504,-697,189,-189,-31,3698,-1164,-1349,-1562,-2176,453,4445,0,-1609,-1570,74,-52,78,107,-130,-20,-5,0,98,9,-140,
利润总额(万元),44515,159686,144270,108743,-6058,-5539,2025,579,713,3250,-15051,-11636,962,1723,-10358,-3706,966,1854,2143,4149,5736,3678,2050,1718,1377,1040,956,
净利润(万元),35952,129916,121438,91181,-5952,-5525,2161,461,735,3476,-15602,-10395,379,2070,-9716,-3498,730,1032,1521,1984,3440,3127,1743,1460,923,697,641,
净利润(扣除非经常性损益后)(万元),34654,126953,121760,90348,-6142,-4843,-2277,644,776,56,-13446,-10848,-4205,129,-8178,-3870,27,975,821,1884,2992,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),27700,127515,-6646,40256,1267,64,-351,1171,1686,624,994,11494,-21339,7338,-14375,-7977,2695,2774,4551,1040,3133,-615,--,--,--,--,--,
现金及现金等价物净增加额(万元),2175,-76982,-72600,128567,85,-226,-352,424,-28,105,71,7,-10120,8892,-17253,-21183,21337,631,15026,-1221,47,-237,--,--,--,--,--,
总资产(万元),956218,970409,774462,736072,46390,45645,50702,45104,42788,44098,51388,70182,105131,94565,115618,107539,116913,96038,87730,73239,74095,72355,38665,26990,16225,13959,13786,
流动资产(万元),247780,459217,362603,324801,36813,37524,39210,33613,31883,34850,37377,45970,82091,57808,65751,65912,74882,--,54249,36620,35613,37051,21820,17413,8443,8440,8277,
总负债(万元),172830,186389,120977,137250,38689,31886,30966,27386,25696,27636,37990,42796,67123,56988,78977,61223,69260,46024,40966,34775,36758,41929,21823,13504,10791,--,--,
流动负债(万元),169725,183342,115751,108322,34539,27736,21955,26786,25096,26419,37990,42796,64323,56988,70287,60599,65301,--,38960,29988,32606,31809,16731,10969,6907,6362,7230,
股东权益不含少数股东权益(万元),783388,784020,653485,595806,7611,13563,19465,17304,16715,15980,12933,26469,36306,34296,32362,42059,45296,44510,43442,29603,29183,30426,16842,13486,5434,4814,4466,
净资产收益率加权(%),4.72,18.12,18.49,21.56,-56.22,-33.84,12,2.7,4.38,22.89,-79.19,-31.29,1.05,6.25,-26.12,-8.03,2.34,2.35,3.82,6.75,--,12.37,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
