报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.47,0.32,0.33,0.35,0.34,0.3,0.49,0.65,0.5,0.33,0.09,0.05,0.04,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.66,3.06,3.13,2.74,3.26,2.39,3.06,3.02,4.01,1.94,2.56,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.97,1.22,0.81,0.24,0.11,-0.08,0.29,-0.33,-0.44,0.61,--,0,
主营业务收入(万元),5272548,4001922,3276282,3010835,3077118,2697274,2542691,2492969,671566,458092,315956,219142,169896,236325,214291,198889,215566,276503,190200,224104,
主营业务利润(万元),558619,414659,351497,344824,288300,261221,237535,194599,52924,32668,22298,18912,14033,14434,11383,2785,18368,21666,15135,21977,
营业利润(万元),210321,146968,134450,139837,128638,117831,71337,92881,23082,13020,6749,3456,4119,895,487,-10513,5637,7777,8421,13505,
投资收益(万元),27472,1246,821,-59,3311,1206,1218,1139,1230,7026,1839,3796,1073,1707,456,201,-10,-2,-6,-8,
营业外收支净额(万元),2850,1642,-929,-1691,-1228,330,-221,-2097,--,-113,-310,-529,--,-150,-135,-33,-99,0,-164,-5,
利润总额(万元),213171,148610,133521,138146,127410,118161,71117,90784,22697,12907,6439,2927,3593,2452,809,-8751,5528,7779,8251,13492,
净利润(万元),170186,117173,106413,104455,102510,89328,51292,67509,15306,9947,2630,1410,1205,1268,336,-8400,4616,6843,6983,8797,
净利润(扣除非经常性损益后)(万元),142468,115064,106204,103562,100826,54737,51390,49989,16089,10052,2330,19,1791,635,-675,-10724,4676,0,--,0,
经营活动产生的现金流量净额(万元),367051,323293,118516,119014,305271,177663,187867,59993,29434,37153,24771,7341,3395,-2400,8562,-9972,-10943,9099,--,0,
现金及现金等价物净增加额(万元),956,112679,228009,141999,129503,-141158,304354,-28440,-2825,-3031,34065,-8782,-6128,17613,-24638,7455,26329,3220,--,0,
总资产(万元),9761548,8609376,7302080,6347954,5504234,5217516,4426629,3433894,852529,721103,647832,528118,453799,335312,330099,318488,265993,166295,126566,94031,
流动资产(万元),4774850,4230084,3363099,3176264,2668124,2773697,2306942,1731478,509381,381902,322721,236214,202058,177670,225207,238457,199571,--,101966,71475,
总负债(万元),8037040,7061084,5861936,5284559,4563496,4386944,3701101,2972402,698237,588808,509113,406382,319307,234660,219782,216904,157407,131238,83691,62370,
流动负债(万元),4632406,4023347,3356586,3169359,2698509,3027650,2294643,2001626,545021,370530,311238,263042,197061,177750,182241,183544,139407,--,83691,62370,
股东权益不含少数股东权益(万元),1559684,1399765,1309579,964459,862835,746514,650431,384198,111143,92941,95288,83323,99224,71622,91905,90543,100193,29031,38346,31363,
净资产收益率加权(%),11.49,8.67,9.68,11.24,12.72,12.8,12.75,19.74,15,10.57,2.95,1.53,1.21,1.77,0.37,-8.77,4.77,20.31,20.04,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
