报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.98,0.27,0.32,0.18,0.12,0.03,0.03,-0.24,0.01,0.09,0.01,0.02,0.09,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.09,3.33,3.36,3.27,3.26,3.29,3.25,3.26,3.19,3.19,3.07,2.76,2.59,2.5,3.54,2.11,1.52,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.34,-0.28,0.22,0.3,0.22,0.14,0.07,-0.05,0.13,0.32,0.18,0.6,0.23,-0.06,0.36,--,--,--,
主营业务收入(万元),225762,224888,153652,128153,102713,92308,72405,52056,67296,52344,39112,52095,53255,60536,49602,61436,59699,58522,59091,53929,45882,41530,38449,33786,26080,
主营业务利润(万元),51522,49665,43316,35502,25203,17876,11683,4345,14523,10411,6061,10722,11131,10264,9597,10438,10803,11007,15600,14156,13030,12869,10691,--,--,
营业利润(万元),-52064,12772,17733,10435,6926,2741,-259,-9089,499,3737,-668,543,5320,4050,3820,5227,6322,7056,10431,9868,9964,10717,10734,--,--,
投资收益(万元),751,14142,2605,-2691,7498,3834,4320,497,-13,1171,388,-1203,3091,316,-116,0,-198,87,300,1,380,32,8,--,--,
营业外收支净额(万元),254,5554,210,1183,211,22,1737,855,438,409,1132,254,-214,-236,-136,7,-161,0,-21,232,153,--,-14,--,--,
利润总额(万元),-51811,18325,17943,11618,7137,2763,1478,-8234,937,4147,464,797,5105,4141,3568,5246,5973,7566,11349,10701,10851,10986,10727,--,--,
净利润(万元),-51753,14390,15322,8536,5059,1059,1018,-8327,314,3092,321,528,3245,3003,2341,3457,4023,5112,8871,8955,9361,9234,8901,8244,7322,
净利润(扣除非经常性损益后)(万元),-53517,-3188,13314,9448,547,-5118,-3645,-9943,948,1023,-1138,1536,3387,3025,2520,3321,4262,4823,8435,8123,8855,--,--,--,--,
经营活动产生的现金流量净额(万元),3855,14055,6748,7608,15461,2170,-3663,11736,-9760,7637,10188,7700,5002,2378,-1602,4624,10977,6149,18443,6957,-1849,7395,--,--,--,
现金及现金等价物净增加额(万元),-2880,15914,-7784,21332,17862,-16626,17855,-5547,1154,-8040,-3237,10050,-2734,-5315,-7037,-3789,-6868,15091,13380,-3678,-9992,22301,--,--,--,
总资产(万元),501042,521612,303230,295324,277839,193932,188262,146106,160444,142163,131897,133944,141136,143300,141017,151379,154645,149673,140147,119319,88569,86949,46180,--,--,
流动资产(万元),345800,303680,166506,151384,134560,105464,107003,82003,98749,90683,82930,81335,86618,87632,83259,95123,99211,0,0,--,0,57865,29691,--,--,
总负债(万元),262291,226271,110081,108344,100203,76532,72757,39572,42883,26263,19084,21216,27366,31070,28378,40852,44082,42534,53774,38176,10576,13149,17830,--,--,
流动负债(万元),248214,195086,89116,72241,80111,62489,60317,30336,37725,24848,18963,21216,27208,31070,28378,40837,44082,0,0,--,0,11649,9987,--,--,
股东权益不含少数股东权益(万元),225943,282166,188078,173778,165685,107980,107222,106536,114939,115834,112742,112640,113625,112047,112490,110149,110144,106121,85356,80106,77327,72875,31796,22895,17466,
净资产收益率加权(%),-20.71,5.57,8.47,5.03,3.47,0.98,0.95,-7.56,0.27,2.67,0.28,0.47,2.86,2.63,2.1,3.13,3.67,4.85,10.49,0,0,17.36,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
