报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-0.78,0.21,0.25,0.12,0.23,0.5,0.63,0.44,0.4,
每股净资产(元),--,--,--,--,--,3.18,2.67,2.04,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.71,0.4,0.14,0.3,
主营业务收入(万元),299980,314713,258232,173203,185813,142460,139334,93840,76493,
主营业务利润(万元),31259,24812,26638,13423,12824,13296,13402,10554,10352,
营业利润(万元),-19865,6878,9268,4253,2656,6027,6915,4925,5683,
投资收益(万元),212,508,279,101,63,--,--,-26,--,
营业外收支净额(万元),1496,172,-98,164,824,1121,1805,1101,82,
利润总额(万元),-18369,7050,9170,4417,3480,7149,8720,6026,5765,
净利润(万元),-21099,5663,6674,3303,2715,5022,6349,4430,4025,
净利润(扣除非经常性损益后)(万元),-23757,4137,7344,3184,2120,4181,4995,3624,4987,
经营活动产生的现金流量净额(万元),20956,1209,10016,12291,-21029,7132,4033,1390,3046,
现金及现金等价物净增加额(万元),15145,763,-16748,16614,-4061,7060,2431,1037,7346,
总资产(万元),161718,175974,203919,89256,90226,59190,45979,38387,26817,
流动资产(万元),124325,107599,135236,81191,83598,56509,43415,37558,26399,
总负债(万元),126860,119536,133469,29381,33492,26909,18796,17986,10724,
流动负债(万元),99230,87555,98381,29381,33492,26909,18796,17986,10724,
股东权益不含少数股东权益(万元),34878,56458,66291,59190,55763,31771,26749,20400,16093,
净资产收益率加权(%),-46,9.44,10.64,5.75,5.96,17.16,26.93,24.28,41.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
