报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),-0.05,0.02,-0.45,-0.11,0.01,0.01,0.01,0.01,-0.04,0,0.01,-0.08,-0.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.3,0.36,0.36,0.36,0.59,0.95,0.91,0.88,0.65,0.61,0.38,1.29,1.78,1.97,1.99,1.89,1.86,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.04,0,0.03,0.02,-0.03,-0.02,0.01,-0.05,-0.03,0.11,0.21,-0.05,-0.09,0,--,--,--,--,--,--,
主营业务收入(万元),10234,3231,3299,6351,15174,19751,19597,21722,24868,34845,42374,51772,63970,53796,54989,34694,62766,95145,128194,132005,140693,155759,156340,135337,145121,120820,107256,64394,
主营业务利润(万元),4529,407,568,843,3938,4708,5613,5918,5529,7348,12269,11293,11149,13419,14089,9272,19658,30719,17671,16744,30307,33619,6163,5154,10900,43448,6359,1235,
营业利润(万元),-4025,1212,-8812,-9232,752,926,699,656,-3789,-492,684,-6976,-8188,264,2777,1092,842,1363,-65511,-36817,-17080,-5329,7018,5354,10847,7360,7394,1457,
投资收益(万元),--,3469,-1,43,86,57,68,-1,-160,-143,-168,-6562,8393,3866,2217,1618,5675,6438,33,260,197,134,1543,1298,2713,886,135,0,
营业外收支净额(万元),57,334,-30987,-32,14,3,575,633,984,1007,1,21,-23991,53,-818,-1535,-3055,-27,0,24,395,--,0,0,0,--,--,--,
利润总额(万元),-3968,1546,-39799,-9263,766,929,1274,1290,-2806,515,685,-6955,-32179,4183,4176,1174,3462,7823,-81104,-36533,-16489,1511,10297,10404,17696,11955,7352,925,
净利润(万元),-4017,1460,-39706,-9949,493,617,989,1114,-3220,168,767,-6911,-31188,2922,2363,224,2596,6900,-80381,-36360,-16684,792,8958,8843,16751,11083,6643,263,
净利润(扣除非经常性损益后)(万元),-4116,-3895,-9666,-9961,-78,439,323,68,-4204,-587,767,324,-8811,1335,2910,842,542,866,-43667,-36384,-17079,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),334,-460,4596,-2989,-1824,2681,3145,-335,-3381,3,2224,1524,-2570,-1320,564,-3998,-2998,9418,17360,-4141,-7536,-77,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-1020,7632,-1408,-7911,-2079,1966,3331,2733,-1179,1170,1144,-3484,2445,-7133,4654,4713,-7376,-22617,-8454,1064,-2221,4720,--,--,--,--,--,--,
总资产(万元),47704,50511,30624,40183,48345,48260,46273,49821,55705,84434,83656,84702,107397,129325,126625,135616,98964,191200,388419,445489,422359,412819,368171,340449,349578,260615,164002,--,
流动资产(万元),18386,18313,15754,25526,29623,30186,27569,30815,35781,44711,42397,44355,52552,55519,63864,71444,56631,0,0,0,0,219069,227763,207244,223383,141622,101389,--,
总负债(万元),52815,48300,50088,19395,18611,19598,18250,22519,29505,52756,51556,53302,55647,34968,37020,47982,39894,137139,353626,331052,265721,239400,193354,175242,187537,170031,123008,--,
流动负债(万元),41494,40023,39455,12262,12488,13526,12178,14046,17933,37287,29768,40805,43150,34918,36920,46366,35822,0,0,0,0,190299,179819,162061,170605,154644,107734,--,
股东权益不含少数股东权益(万元),-5659,862,-19863,20279,29699,28619,27969,27178,26066,31498,31854,31114,51319,82916,79733,77053,56369,53542,33314,112556,155066,171749,174190,165208,162041,90584,40994,--,
净资产收益率加权(%),0,0,--,-39.4,1.68,2.18,3.6,4.18,-11.39,0.53,2.44,-17.38,-46.41,3.59,3.02,0.38,4.73,18.9,-111.08,-27.17,-10.21,0.37,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
