报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),6.34,5.63,2.99,1.61,1.42,2.07,1.77,1.19,2.19,1.75,2.01,1.55,1.7,--,--,--,--,--,--,--,--,
每股净资产(元),25.92,21.26,16.87,14.46,13.3,12.5,10.59,9.23,8.46,9.91,16.28,14.04,7.07,5.62,4.55,4.35,3.65,2.72,2.25,2.07,1.98,
每股经营活动产生的现金流量净额(元),7.69,6.8,3.28,2.49,1.87,3.33,2.87,2.17,1.98,1.7,3.98,2.98,1.7,2.33,1.21,1.14,1.98,0.77,0.74,0.48,0.26,
主营业务收入(万元),15703033,12840263,7531082,5593190,5097604,6075850,5526168,4576620,4865381,3450828,2499801,2422827,1877610,1524628,1082621,838495,569503,299978,205835,123774,107483,
主营业务利润(万元),5086719,4571493,2547610,1748949,1366292,2015418,1794681,1246378,1912964,1090888,699865,588818,571631,440692,244613,275205,234828,101926,73708,45806,37335,
营业利润(万元),4405734,3988236,2082530,1076026,866651,1382348,1174268,701580,1496029,761588,426015,298714,317058,223751,80992,175725,155830,51426,28990,9909,2568,
投资收益(万元),120908,65849,202669,39909,188090,-2141,-264,411,12874,2725,1594,5688,424,471,758,515,343,-134,47,1716,929,
营业外收支净额(万元),49951,-25316,40346,89295,137289,105933,88859,107201,69190,46245,21639,25861,31440,-739,-5431,51,-628,-1227,31,-152,8,
利润总额(万元),4455685,3962920,2122876,1165321,1003940,1488281,1263127,808782,1565219,807833,447654,324575,348499,249831,86137,194173,164917,54373,31487,13190,4879,
净利润(万元),3359276,2981428,1585467,852992,751639,1099302,938016,630759,1158983,617140,354437,260701,249422,142793,40689,100883,73957,26376,20273,11377,5859,
净利润(扣除非经常性损益后)(万元),3271940,2981852,1407787,768094,530138,1038722,895246,565133,1105957,590235,341366,242500,228578,132542,38502,97988,70773,27155,20246,--,--,
经营活动产生的现金流量净额(万元),4073820,3605897,1736303,1319675,990817,1765449,1519855,1150864,1049181,601031,702935,526637,266881,292695,152352,142962,249025,90814,73598,47221,25369,
现金及现金等价物净增加额(万元),1215647,-57126,462937,151453,-822709,599319,-159204,36379,505804,-88373,-317833,533950,7647,-4078,-44844,-62178,144916,19101,25829,5384,4674,
总资产(万元),17877718,14954735,12214258,10951412,10578139,10225310,9309448,8752352,8400342,6041185,4714850,4253212,3104061,2230553,1924203,1606717,1333337,889962,606802,444000,433028,
流动资产(万元),9710960,7205296,4595286,2939433,2620638,2509706,2462440,2312906,2584994,1322843,1009694,1353314,698686,383031,342261,358917,319560,142325,0,78171,76887,
总负债(万元),3645673,3312948,3017848,2921535,3186982,3264186,3432930,3634743,3716170,2478003,1784562,1726392,1949285,1376602,1238780,942871,762953,487285,303778,200840,205658,
流动负债(万元),2742119,2615196,2111430,1704922,2040216,1439701,1454533,1452133,1699133,1307703,1207331,1117423,960043,655953,739702,611397,495465,354888,0,119612,126949,
股东权益不含少数股东权益(万元),13736168,11268892,8940630,7660892,7049189,6621661,5611803,4890121,4483951,3500328,2875964,2479666,1107961,705171,571143,546728,458373,322067,221052,203168,194742,
净资产收益率加权(%),27.03,29.66,19.12,11.59,11.03,18.47,18.05,13.5,29.1,19.39,13.17,13.81,26.39,0,7,20,20,8.56,9.5,5.68,3.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
