报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.81,0.72,0.58,0.43,0.39,0.46,0.43,0.33,0.15,0.13,0.08,0.02,0.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.66,1.51,1.41,1.27,2.53,1.27,1.09,3.34,3.32,3.93,4.36,4.44,4.73,4.35,4.32,4.08,3.77,3.68,3.59,3.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.26,-0.16,0.05,0.08,-0.04,-0.29,-0.4,0.84,-0.01,1.15,-0.7,-0.12,0.13,0.04,--,--,--,--,--,--,
主营业务收入(万元),169848,94843,67070,53171,36024,35191,17824,23934,30072,38859,45284,111401,64828,76031,98467,136009,71871,113685,80417,56475,65613,79345,76803,62946,93814,51007,4993,--,
主营业务利润(万元),41113,31158,26534,26976,29278,34382,22680,17568,6411,5187,5312,15433,7576,8152,13628,22741,10347,16861,14488,7112,9802,14243,3851,4248,6380,1326,1770,--,
营业利润(万元),198809,158368,116508,84656,76345,68403,59491,41458,10005,11384,5811,3849,31152,-4142,-3640,9663,-5907,5265,870,-1603,-681,3873,6622,5157,6596,0,1827,--,
投资收益(万元),89557,52462,21413,29908,17746,18353,14243,14664,5882,14478,9255,7254,43325,17776,-100115,-3681,-21871,650,13687,15790,13515,14699,12716,11905,10754,12542,6053,--,
营业外收支净额(万元),-13792,-28,12,1230,737,861,2085,683,2077,256,371,329,--,-8476,125,-44,-327,-243,-277,-244,-56,--,--,0,0,-78,0,--,
利润总额(万元),185017,158341,116520,85886,77082,69264,61576,42140,12082,11640,6182,4179,40362,5225,-103630,6046,-28082,5765,14457,13989,13048,18517,19394,17201,17402,13827,7870,--,
净利润(万元),131885,115808,82977,62050,55468,51246,47525,32121,11953,10492,6259,1626,36510,1550,-101689,1022,-28306,1122,13064,13548,12467,17331,18225,16202,16036,13401,7556,--,
净利润(扣除非经常性损益后)(万元),123994,94137,76942,50980,43979,36823,25290,20012,6221,-5,-32,-5054,-4205,-4224,-102386,-4005,-30077,-5102,13164,13746,12543,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),148083,28407,119404,-18974,64535,-82659,-77576,-91804,-21586,-12813,3708,6682,-1901,-13543,-18469,38635,-585,53091,-32085,-5420,5501,1257,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),30755,-6070,40735,-15854,36680,1761,-34133,69546,5045,-19075,9012,8926,7290,885,-41982,11837,4830,-7404,8820,8748,12720,5274,--,--,--,--,--,--,
总资产(万元),2674690,2610338,1675058,1566330,1072828,815315,596320,444460,191167,183353,208389,215459,270405,237472,318644,295435,341757,315784,322635,261108,235860,179093,169868,117598,127132,108004,60865,62780,
流动资产(万元),1298192,648779,417985,365569,346925,255930,242049,218833,88045,70246,104598,144340,156389,143164,278819,193139,233173,--,0,0,0,82701,81417,61498,74965,63898,30525,43456,
总负债(万元),1596314,1643468,964685,927122,497237,299036,124359,20480,54885,58782,92192,110395,152725,177795,267400,140493,185658,130149,117784,53164,37001,33403,38344,35771,58202,40892,6990,16465,
流动负债(万元),719553,857287,625221,534794,319777,119829,78864,15956,49668,52085,83106,101923,143693,174596,264227,137258,182354,--,0,0,0,30265,35433,32852,55237,38049,6990,16465,
股东权益不含少数股东权益(万元),1077868,963389,706539,638272,574614,515271,471472,423491,135919,124212,115507,104339,116710,58449,50321,153850,152870,181254,200715,204665,197956,144771,130630,80859,67900,66281,53875,46315,
净资产收益率加权(%),12.95,12.84,12.27,10.23,10.18,10.38,10.63,10.66,9.19,8.75,5.69,1.47,36.15,3.03,-98.72,0.67,0,0.62,6.19,6.62,0,12.58,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
