报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.9,0.76,0.57,0.45,0.31,0.36,0.27,0.16,0.16,0.12,0.09,0.11,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.29,2.13,2.24,2.1,2.01,1.88,2.96,2.9,2.82,2.78,2.72,3.02,2.74,3.49,3.17,3.64,4.48,5.96,4.87,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.16,0.19,0.06,0.15,0.15,0.14,0.13,0.25,0.35,0.61,0.1,0.59,-0.1,0.27,--,--,--,--,--,--,--,
主营业务收入(万元),467484,416646,360937,315799,275859,264190,231819,175434,173541,127792,95953,96652,104749,85177,75876,86712,71460,82192,83631,76047,64264,49617,44415,31255,26832,32101,--,3469,810,
主营业务利润(万元),178780,156024,136928,111693,93789,86556,68771,48149,46519,36175,25185,20880,26962,20931,18467,20330,18735,19685,21606,20908,16637,15114,7347,3713,744,5561,--,0,0,
营业利润(万元),93095,79855,61103,46738,30081,32279,25425,11774,13970,10234,5833,7456,10585,5327,4611,5738,3507,1325,8105,11524,4992,5355,8525,4296,2007,0,--,0,0,
投资收益(万元),7164,9569,7124,4538,2909,1031,1214,1993,1199,1432,1441,5085,145,-172,-228,-1022,273,283,496,4284,3801,2551,1874,4338,4877,2187,--,0,0,
营业外收支净额(万元),-292,-598,-185,1888,3831,2124,811,2758,1025,1874,2733,2989,14,397,125,-59,-178,-487,-215,-172,43,0,0,0,0,21,--,--,--,
利润总额(万元),92802,79257,60918,48626,33912,34402,26236,14532,14995,12108,8566,10446,10599,5556,4535,4683,3802,1453,8438,15706,12038,10130,10188,8697,6767,8470,--,1394,451,
净利润(万元),71794,60743,45326,36237,24727,28679,21284,12571,13047,9826,6866,7975,7398,3630,2715,2193,2092,1099,6484,13394,10518,8595,9032,7737,6845,8482,--,1394,451,
净利润(扣除非经常性损益后)(万元),68952,57181,41481,33696,20838,26214,19806,8718,11471,7441,3659,2026,6118,3247,2522,2728,2173,1255,6475,10100,7273,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),105887,72357,65062,67667,39395,33496,13507,24208,13076,15398,4502,10695,10694,9869,6000,11656,15692,27313,4325,26660,-4657,7162,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),30014,14526,-20068,8682,8426,-8495,74,-8704,16864,3830,-5573,-8964,16072,3441,-8715,4615,-2208,14101,-17954,3840,6057,6112,--,--,--,--,--,--,--,
总资产(万元),595373,598369,530476,491087,452312,405897,369612,349509,323118,291502,273630,264722,255278,233688,233074,231354,239530,243237,239494,258710,226213,183210,165860,143307,127341,123207,86229,43939,10421,
流动资产(万元),352461,362084,311608,279954,234165,199255,197386,203862,183141,148201,139850,146712,142212,140861,148234,149324,149928,--,0,0,0,84845,85758,80621,71431,70218,44119,19365,3553,
总负债(万元),170793,203589,185461,182176,172453,144643,131130,130553,118313,98152,87446,79173,99540,85689,88308,89752,100904,107654,105078,109968,93627,84651,76417,64119,62242,53801,45618,36385,8018,
流动负债(万元),160029,158746,90833,85503,72806,83207,117970,121777,103821,70799,55031,65781,87843,76209,86293,85828,96193,--,0,0,0,73781,61501,49157,41258,25400,35628,16165,3218,
股东权益不含少数股东权益(万元),394897,360479,314081,279926,251398,235464,213267,194799,182300,169913,162333,152036,145841,135894,133438,130481,126696,125187,122302,135754,123237,94008,85414,75562,61908,66200,40440,7509,2403,
净资产收益率加权(%),19.42,18.07,15.21,13.64,10.16,12.78,10.41,6.67,7.41,5.92,4.37,5.35,5.2,2.68,2.06,1.72,1.66,0.93,5.45,10.33,0,9.58,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
