报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),1.42,1.26,1.09,1.33,2.21,1.89,1.51,1.35,1.08,0.9,0.84,0.79,0.62,0.49,0.3,0.18,--,--,--,--,--,
每股净资产(元),9.08,8.01,6.77,10.22,14.01,10.93,8.96,8.29,7.29,6.34,6.55,6.15,5.41,2.16,1.74,1.38,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),3.32,4.91,0.05,8.11,25.58,37.56,22.44,3.75,4.22,8.91,6.2,3.37,0.42,1.91,--,4.52,--,--,--,--,--,
主营业务收入(万元),3244226,2740556,2483874,2662067,2283048,1599153,1047829,911445,746254,530553,362761,322367,192568,150909,121945,84259,100962,47763,48852,46119,41892,
主营业务利润(万元),1493839,1271155,1189813,1051157,897858,701079,556169,495784,390999,282881,187358,173519,103710,77746,49821,29699,25880,-18248,-16266,-7928,-12581,
营业利润(万元),1493839,1271155,1189813,1051157,897858,701079,556169,495784,390999,282881,187358,173519,103710,77746,49821,29699,25880,-18248,-16266,-7928,-12581,
投资收益(万元),576130,204590,152596,136383,104067,61159,37248,48102,15445,21079,24230,14425,2108,2999,2282,-3089,37611,37034,27273,18302,22309,
营业外收支净额(万元),-4535,-3895,-1367,175,4117,4682,4683,2256,3927,1053,-232,542,2619,-665,-135,-200,-874,-2081,-342,-1,62,
利润总额(万元),1489304,1267260,1188446,1051331,901975,705761,560852,498040,394926,283934,187126,174061,106330,77082,49686,29499,16951,16711,10825,10403,10152,
净利润(万元),1245348,1107291,966817,826164,700058,560862,449686,401260,321150,231091,154373,145610,90949,59463,36717,21801,16951,16597,10825,9461,7402,
净利润(扣除非经常性损益后)(万元),1239751,1105301,966733,826361,698196,559134,447785,400507,319196,230487,154128,144064,88715,60282,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),2815443,4166014,38563,4912722,8102341,11152569,6663182,1114411,1253366,2290624,1138330,618910,77306,230780,449470,546027,-285775,41231,--,--,--,
现金及现金等价物净增加额(万元),916662,-141307,-1931582,3028398,-473452,797598,250465,-468685,717345,463103,125931,83389,110315,32449,-58198,31134,-6679,-48048,--,--,--,
总资产(万元),134343537,124326902,114116280,106389983,80502024,57315018,43405729,34379215,28179169,22149260,14956582,9370607,7606371,5796730,4859327,3827166,2958244,2389526,2077216,1705478,1488024,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1862808,1120880,1668346,--,838233,837957,727303,
总负债(万元),125550718,116450296,107295220,100152204,75260632,54036639,40720116,31898140,25998743,20252220,13739761,8236048,6612125,5535617,4648899,3660663,2826483,2229127,1948640,1587366,1429128,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4319479,3448315,2150242,1741817,1509072,1169390,1026515,
股东权益不含少数股东权益(万元),8688054,7780768,6734048,6192154,5202652,3244891,2658999,2461833,2164377,1883374,1203895,1129559,994246,261114,210427,166503,131762,160399,128576,118112,58896,
净资产收益率加权(%),16.53,16.96,16.94,16.25,17.59,19,17.56,17.35,15.87,17.21,13.23,13.71,15.95,25.31,19.48,13.84,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
