报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.1,0.02,-0.1,-0.1,0.01,0.02,-0.06,0,0.03,0.05,-0.09,-0.09,0.03,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.56,1.53,1.48,1.57,1.66,1.61,1.59,1.7,1.72,2.57,2.19,2.26,3.09,1.29,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.11,0.11,0.07,0.11,0.09,0.18,0.05,0.13,0.05,0.81,0.14,0.14,-0.11,-0.35,0,0,
主营业务收入(万元),12668,15984,15011,15335,10976,20210,20381,33348,24338,19601,17733,23696,41305,25598,12099,27227,39605,37960,53275,34367,18903,15376,12503,5067,
主营业务利润(万元),783,831,749,2076,1481,4436,2103,3971,4289,3217,2268,1213,7184,4401,1684,4739,8387,9183,11753,10498,7081,7620,7200,2030,
营业利润(万元),-5419,652,-5643,-6725,-3246,695,-3613,-70,1020,1454,-3831,-5123,1463,-1828,-5642,-1541,1245,2646,7186,7649,4793,5305,4887,1824,
投资收益(万元),-92,5236,-373,-491,143,1499,2,2090,2096,4002,869,502,692,1288,-222,-23,-15,2384,-20,147,-7,0,0,0,
营业外收支净额(万元),18,23,-1,615,2934,-7,1,-40,44,-1,12,-28,85,42,-595,-430,-71,-2,-14,42,1158,0,0,0,
利润总额(万元),-5401,675,-5644,-6110,-313,688,-3611,-109,1064,1453,-3819,-5151,1548,-476,-6418,-1928,1163,5346,7281,7837,5944,5305,4887,1824,
净利润(万元),-4526,827,-4561,-4594,252,926,-2479,166,1406,2004,-3861,-4024,1456,931,-4806,-985,834,4329,5582,6166,5001,4509,4154,1687,
净利润(扣除非经常性损益后)(万元),-4590,-3509,-4574,-6188,-2460,730,-2543,93,1374,2010,-3870,-3997,1318,599,-4761,-1226,890,2048,5466,6139,3867,0,0,0,
经营活动产生的现金流量净额(万元),-1897,-833,-1519,-2361,-2209,-15615,-2780,10246,4975,4791,3183,4642,3763,7861,2121,5521,2073,18989,3397,3199,-1805,-3731,0,0,
现金及现金等价物净增加额(万元),-9300,10087,-2174,-503,-2189,2771,-3619,4234,-1066,346,3175,-211,257,-5116,-4762,-22569,14631,1725,-14185,19197,11952,1142,0,0,
总资产(万元),66421,83909,84825,90939,97578,99320,108095,116680,111756,137783,139290,145904,166702,145936,129980,140729,129229,110300,100806,91801,65638,37449,34894,19157,
流动资产(万元),22752,39421,21812,25638,28970,30305,22491,28850,21213,45648,48688,50147,68368,60143,39571,48002,73435,--,0,--,0,16731,11148,7198,
总负债(万元),15700,16088,16210,16645,16295,16657,30782,35449,29746,56683,59236,61000,74790,55371,38368,42694,46483,42557,42758,35278,16516,23609,24178,11618,
流动负债(万元),14747,16088,16210,16645,15775,16142,30773,35406,29746,56675,59197,60958,74742,55322,38314,42636,46433,--,0,--,0,12343,8816,11360,
股东权益不含少数股东权益(万元),51482,62681,61854,66415,72145,72179,65920,68566,68400,66994,64990,68841,72869,70767,69946,74752,75686,60701,51529,53210,48518,13840,10716,7539,
净资产收益率加权(%),-7.74,1.33,-7.11,-6.58,0.35,1.29,-3.69,0.24,1.72,3.04,-5.77,-5.68,2.02,1.32,-6.64,-1.31,1.11,7.35,10,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
