报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.27,0.18,0.28,0.25,0.16,0.4,0.59,0.4,0.52,0.85,0.79,0.64,0.19,0.15,
每股净资产(元),--,--,--,--,--,3.53,6.41,5.91,5.71,8.08,7.44,1.1,0.48,0.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.28,0.32,0.08,-0.1,-0.18,0.1,0.1,0.18,0.02,
主营业务收入(万元),673909,590362,510500,610851,300198,193205,135325,66393,64205,53009,39133,27098,12346,6961,
主营业务利润(万元),175517,132389,124714,125457,70211,52076,38485,21999,21599,18567,13824,9625,3257,2152,
营业利润(万元),27254,16113,23242,17531,13459,19114,14108,8533,11939,12713,9509,6992,1924,1368,
投资收益(万元),14056,9907,3715,609,670,544,108,--,--,--,0,--,4,2,
营业外收支净额(万元),-1486,272,6161,3993,2388,2050,1273,1041,--,577,295,37,--,4,
利润总额(万元),25768,16385,29403,21524,15847,21164,15381,9574,12411,13289,9804,7029,1968,1373,
净利润(万元),27021,17899,27832,25153,14561,15909,11837,8038,10488,11295,8333,6119,1842,1391,
净利润(扣除非经常性损益后)(万元),15128,7335,4521,21603,12600,14557,10766,7148,10086,10805,8082,6090,1802,1387,
经营活动产生的现金流量净额(万元),39004,79204,5386,38741,31900,11251,6424,1533,-1994,-2466,1287,910,1685,225,
现金及现金等价物净增加额(万元),3425,-12043,-26109,79136,65239,856,-1640,-6895,-23989,-16768,76422,415,1409,77,
总资产(万元),1496798,1336291,1227503,1173687,640222,303017,232213,147336,137037,123612,108256,16474,9499,4863,
流动资产(万元),909462,823097,877006,802003,457855,216156,172712,108555,101021,106136,101990,15800,9028,4581,
总负债(万元),1129455,982960,897877,878288,372683,146351,90055,28859,22589,15645,8911,6040,4969,2007,
流动负债(万元),1010522,883856,762701,757428,356695,146204,89761,28338,22552,15645,8683,6040,4969,2007,
股东权益不含少数股东权益(万元),335510,312151,297126,271124,246130,141374,128432,118478,114448,107968,99345,10434,4530,2856,
净资产收益率加权(%),8.31,5.89,9.8,9.72,9.06,11.77,9.59,6.69,9.46,10.94,23.53,81.79,49.89,63.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
