报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.62,1.08,1.31,1.2,0.73,3.42,2.65,1.22,0.23,
每股净资产(元),--,--,4.82,3.51,2.31,7.39,2.27,1.24,0.02,
每股经营活动产生的现金流量净额(元),--,--,0.93,1.18,0.9,--,--,0.9,-0.44,
主营业务收入(万元),18116,17638,16512,14098,9534,5780,2595,710,122,
主营业务利润(万元),13336,13459,13372,11959,7377,4031,1800,410,74,
营业利润(万元),4154,6830,7566,6709,4122,2227,831,128,-24,
投资收益(万元),466,297,145,54,71,--,--,--,--,
营业外收支净额(万元),502,253,-24,202,27,262,32,28,48,
利润总额(万元),4655,7083,7543,6911,4149,2489,864,156,24,
净利润(万元),4153,6142,6549,5969,3560,2154,732,140,25,
净利润(扣除非经常性损益后)(万元),2988,4957,5922,5752,3859,1931,705,119,-11,
经营活动产生的现金流量净额(万元),2249,5367,4650,5886,4502,1671,630,103,-48,
现金及现金等价物净增加额(万元),-9704,14289,3607,-869,8674,409,546,37,-6,
总资产(万元),63842,61715,25654,19715,13396,6101,2379,466,196,
流动资产(万元),47190,50561,16722,14529,11767,4779,1355,331,151,
总负债(万元),2280,2455,1360,2207,1857,1142,1019,323,194,
流动负债(万元),2032,2167,1217,2095,1795,1131,1006,300,159,
股东权益不含少数股东权益(万元),60971,58816,24057,17508,11539,4959,1360,142,2,
净资产收益率加权(%),6.95,15.55,31.51,41.1,44.5,71.37,109.27,194.06,-151.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
