报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.7,0.61,0.6,0.43,0.29,0.34,0.41,0.39,0.27,0.28,0.6,0.72,1.15,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.98,2.96,4.24,4.69,5.78,5.08,6.89,11.26,5.71,4.36,3.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.07,0.13,0.34,0.21,0.52,0.95,0.91,0.33,1.34,0.16,0,
主营业务收入(万元),352524,332855,318274,286489,244668,219424,197286,158342,125653,97944,90427,80143,67978,60269,66583,60493,68680,58203,56021,
主营业务利润(万元),156880,151192,139937,125773,111021,103026,94242,77769,63643,53958,53102,44493,35019,28720,23758,19218,20673,17307,14018,
营业利润(万元),43078,33739,29635,19395,9476,13041,14999,15089,10808,10153,15524,14305,19889,5764,6683,5225,7093,6024,5166,
投资收益(万元),1498,1821,2002,1059,836,534,510,1116,27,2607,1545,7963,10841,2624,744,301,54,-1,25,
营业外收支净额(万元),-108,1491,-971,1243,1484,1000,286,40,157,800,82,--,--,44,6,110,-134,0,0,
利润总额(万元),42970,35230,28664,20638,10960,14042,15285,15129,10965,10954,15606,14183,19787,8432,7433,5636,7012,5929,4974,
净利润(万元),29431,25536,20776,14943,9296,10509,12377,12016,8282,8638,13091,12989,17362,7178,5986,4539,5007,3975,3449,
净利润(扣除非经常性损益后)(万元),25916,21116,17310,13482,7684,8890,11948,11163,9237,6131,12042,9069,17461,4902,5224,4200,0,0,0,
经营活动产生的现金流量净额(万元),15549,38347,28347,14088,6748,18334,13763,19782,2258,3913,7354,3720,7926,12012,7650,1845,5096,607,0,
现金及现金等价物净增加额(万元),15107,53375,-22791,19645,26736,1877,2431,2929,-15544,9626,-32888,10987,-343,-356,2685,30618,-155,-2034,0,
总资产(万元),381217,347249,328688,303209,274323,222893,188831,164521,128165,112846,126577,105941,108526,82873,79823,79253,42129,35987,33278,
流动资产(万元),295528,259632,242924,213300,192779,144355,117642,105584,86306,75654,76627,78860,71193,62968,62011,61483,25853,21310,24914,
总负债(万元),118260,104252,104571,94821,77917,84320,68392,58118,28810,18865,31448,18366,18930,16913,20338,14838,18823,17431,18284,
流动负债(万元),110107,95593,93439,83703,66161,75889,62859,55117,26151,16219,31188,18109,16563,16656,20080,14535,18483,17092,17133,
股东权益不含少数股东权益(万元),217808,202883,187741,174567,164682,112145,100821,96604,90829,90157,92403,85140,87464,64058,57849,63062,21693,16582,13539,
净资产收益率加权(%),13.92,13.07,11.47,8.81,7.22,9.64,12.52,12.82,9.22,9.56,14.91,15.29,23.19,11.81,9.33,8.85,26.71,0,27.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
