报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
基本每股收益(元),0.31,0.32,0.14,0.03,0.14,0.3,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.52,0.72,0.87,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2080094,1551648,1284758,1155203,1296084,1560844,1463650,1027862,886337,788517,415102,253223,108668,71447,85403,71890,66444,68510,
主营业务利润(万元),1135109,760164,579717,484767,606389,883723,796294,530218,395746,346721,133801,74098,37249,27098,35901,28625,30800,30846,
营业利润(万元),688204,738684,329155,113259,196833,448232,455553,296942,213930,199294,68608,50953,29945,20282,27702,21053,23078,22591,
投资收益(万元),18696,394474,-1929,-6058,11246,20519,13281,7131,4441,1835,2535,1680,1043,1274,986,3,-149,110,
营业外收支净额(万元),-61162,-50652,-49604,-11746,95527,64074,-25567,2251,2775,4436,2377,-339,-509,-247,-728,-738,-513,-1306,
利润总额(万元),627042,688032,279551,101513,292360,512307,429986,299194,216705,203730,70985,50615,29435,21313,27965,20321,22420,21395,
净利润(万元),554457,580273,218892,50817,228731,455362,354224,242944,178101,167621,53737,43450,24519,17796,23549,16935,18871,18105,
净利润(扣除非经常性损益后)(万元),579350,292783,261840,100771,228634,443122,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1616380,1092212,857442,844073,1162189,1325741,1034600,681799,542938,511995,178453,73132,37946,35169,50853,49055,43206,--,
现金及现金等价物净增加额(万元),82401,-20412,73879,-15310,-13039,55925,-15473,5212,19600,8059,-44966,49534,26973,747,-14881,5136,-23334,--,
总资产(万元),16745951,16836545,16798044,16206827,15658139,15121598,13947229,11302953,9415494,7309368,5981128,4883706,3585803,2437687,1705163,1127365,739795,544676,
流动资产(万元),753753,852545,922982,251436,312921,419680,328563,263746,213294,216720,141401,267076,91319,46784,43138,36542,35012,52753,
总负债(万元),11070689,12258493,12697852,12677969,12204250,12126911,11073922,9072062,7396434,5698062,4646953,3734829,2701647,1786033,1213249,773066,448714,290173,
流动负债(万元),2766399,4325914,3953041,4166733,4131997,3817053,3654896,2057491,2679900,2083900,1661575,1508347,1250354,799940,447604,269921,198717,67716,
股东权益不含少数股东权益(万元),5500269,4425652,3941968,3365534,3302314,2856310,2796064,2165538,1968804,1578520,1298588,1122514,861155,645042,491307,353758,290588,254502,
净资产收益率加权(%),11.64,13.87,6.31,1.49,7.53,15.73,--,--,--,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
