报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.26,-0.44,0.01,-0.82,0.1,-0.61,0.05,0.57,0.07,-0.35,0.16,0.37,0.44,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.3,3.31,3.66,2.68,3,5.11,3.01,2.07,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.12,0.1,-0.25,-0.05,-0.48,-1.03,1.29,0.6,0.63,
主营业务收入(万元),77952,79813,67287,56350,102807,160184,195609,210644,201439,230095,198981,210067,182736,107569,86561,69619,35464,
主营业务利润(万元),14839,8880,14540,7911,28346,24394,50069,55923,45651,37493,38607,44620,39171,21574,17406,12153,8672,
营业利润(万元),-18680,-32283,-1717,-57712,3478,-41360,1703,10004,-3209,-10952,1536,9087,9575,5483,6864,4044,3293,
投资收益(万元),42,-32,5594,1142,8036,-309,245,1110,1515,314,1,-194,0,0,0,0,0,
营业外收支净额(万元),-965,-781,2623,-3280,4031,1257,2828,5195,5944,3303,4297,3744,2283,2,-144,-70,-59,
利润总额(万元),-19644,-33064,906,-60992,7509,-40104,4531,15199,2735,-7649,5833,12831,11858,7197,7609,4497,3613,
净利润(万元),-19738,-33093,894,-61039,6714,-41676,3416,19323,2244,-11839,4800,10827,9960,6070,6117,4050,3257,
净利润(扣除非经常性损益后)(万元),-19409,-28499,-8324,-58821,-5692,-42393,1560,15903,-2684,-11993,3103,9923,9233,5157,5714,3886,3240,
经营活动产生的现金流量净额(万元),-4174,192,-14937,23218,19796,30617,-7473,22351,-4022,3534,-8628,-1344,-10776,-11639,8361,3880,4111,
现金及现金等价物净增加额(万元),-42892,524,-6937,-13389,51794,-16750,12207,-23976,-19543,9988,37829,-10562,2211,10797,8149,6206,2737,
总资产(万元),96615,151798,181501,190755,306753,298597,330766,318767,298639,300236,276505,218148,183201,108813,60517,39901,21879,
流动资产(万元),61580,112999,137868,140667,206354,205614,243527,219604,214187,231940,200013,153786,144565,89665,52054,32996,18587,
总负债(万元),56552,92044,88807,99088,152839,214200,204441,186589,185960,187136,151437,139507,113754,50464,40495,26059,12255,
流动负债(万元),54875,91307,87952,97748,151561,212483,201092,174114,164560,171755,136707,133813,113593,50344,40219,21039,12255,
股东权益不含少数股东权益(万元),40063,59753,92695,91666,153914,84396,126325,132178,112679,112941,124998,78615,67788,57694,19542,13425,9340,
净资产收益率加权(%),-39.55,-43.42,0.97,-49.47,7.75,-39.51,2.71,15.79,2.02,-9.95,5.06,14.79,15.86,15.6,37.11,35.64,42.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
