报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.34,0.16,0.12,0.2,0.17,0.07,0.05,0.05,0.04,0.04,0.03,0.15,0.29,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,3.18,3.12,2.44,2.29,2,1.61,1.61,1.52,1.5,1.47,1.47,1.53,1.49,1.82,1.63,1.65,1.64,1.59,1.47,1.22,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,-0.16,-0.03,0.42,-1.24,-0.05,-0.15,-0.76,-0.79,0.11,0.02,0.02,0.02,0.13,-0.01,--,--,--,--,--,--,--,
主营业务收入(万元),9259,12028,200973,247349,214949,184225,212305,219492,188666,212588,151726,130417,100776,90933,77606,86797,73665,51683,18287,19503,21975,27115,35232,32996,31998,29167,29347,41209,38250,--,
主营业务利润(万元),6160,5829,8340,8381,8396,6330,6065,5730,4969,5632,3733,3456,-92,2415,1358,-10253,-2149,1450,2473,2528,2093,3326,2940,-724,-988,47,1897,3972,3114,--,
营业利润(万元),4953,2415,2004,2969,2536,1049,672,211,-617,697,415,-503,-364,-3773,-169,-17037,-6210,-2315,-1207,-373,-1404,605,-862,552,-774,468,0,4491,3270,--,
投资收益(万元),742,448,-567,-108,-60,-93,-71,-51,42,3,928,1691,7156,3669,-2,351,317,637,818,479,280,661,1515,687,883,-623,816,276,72,--,
营业外收支净额(万元),1676,663,111,341,257,182,428,561,1638,650,551,3088,8279,7800,500,16129,6342,2068,1069,610,1434,1855,0,0,0,0,-678,0,0,--,
利润总额(万元),6630,3078,2116,3310,2792,1231,1100,772,1021,1347,966,2584,7915,4027,531,1062,467,425,715,753,375,3270,3843,3482,624,516,2630,3036,2575,--,
净利润(万元),4972,2307,1779,2938,2482,1028,796,666,660,588,416,2262,4259,3905,476,609,420,708,603,942,847,3194,3309,2997,562,443,2268,2569,2160,--,
净利润(扣除非经常性损益后)(万元),3169,1726,1691,2644,2295,891,364,161,-568,-728,-850,-2022,-6828,-5631,-193,-14609,-5867,-908,-721,215,847,2732,--,--,--,--,--,0,--,--,
经营活动产生的现金流量净额(万元),-63924,25754,46773,2912,4000,1618,14552,-2742,9265,-2340,-371,6152,-18268,-674,-2188,-15881,-16553,2324,326,502,503,2830,-125,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-24134,-20736,34384,-154,-3539,9419,6512,-6710,7596,-5406,-7711,9473,-6296,655,-977,3435,-3358,4977,-1439,1449,-2376,2796,1394,--,--,--,--,--,--,--,
总资产(万元),85882,76831,119365,123798,123847,126220,92753,82902,86471,80838,81862,55891,55678,58446,69691,69250,79145,73380,62361,59970,61593,63675,63687,63177,55368,55353,54190,52522,45414,39759,
流动资产(万元),73800,64666,56148,57256,52370,49940,39142,34394,35112,27070,27953,34224,31426,31519,60744,59792,68081,60491,--,--,0,0,45420,44019,37398,37827,36756,35732,30628,27434,
总负债(万元),8428,5745,49903,56479,66135,70681,44219,34943,38957,33985,35892,19874,21923,28949,45935,35331,47215,41872,30716,28724,28872,31481,30897,33801,26522,26701,26363,26763,25200,24235,
流动负债(万元),8373,5745,36953,38029,42385,41731,31669,20893,23907,17844,19752,19302,21352,28811,45797,35281,47165,41822,--,--,0,0,29798,32423,24483,24620,23803,23764,22352,21364,
股东权益不含少数股东权益(万元),77453,71086,69461,67319,57712,55539,48533,47959,47514,46854,45970,36017,33755,29496,23756,33919,31929,31508,30799,30961,32128,31281,31792,28536,28842,28653,27826,25759,20214,15524,
净资产收益率加权(%),6.66,3.24,2.62,5,4.38,2.1,1.65,1.39,1.4,1.27,1.15,6.49,13.47,14.93,1.43,1.89,1.32,2.27,1.98,3.03,2.67,0,10.97,--,0,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
