报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-1.25,-0.22,0,0.01,0.01,0.03,0.03,-0.13,0.03,-0.03,0.01,0.01,-1.37,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,1.28,1.48,1.45,1.33,1.32,1.29,2.67,2.64,3.17,3.08,3.05,2.65,2.62,3.1,2.41,2.12,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.19,0.31,0.13,0.16,0.54,0.15,-0.16,-0.13,0.02,0.24,-0.09,0.63,0.36,0.28,--,--,--,--,
主营业务收入(万元),526654,570278,599499,157659,115633,98855,81977,80865,69369,66238,55226,63816,71318,43575,32176,32380,27106,26724,30272,27682,30440,32305,33959,33055,28695,20957,
主营业务利润(万元),-164115,-92498,-28593,1521,6255,11645,6377,6430,5581,5948,2640,8717,22955,6629,-239,2254,2337,4042,5633,3846,4886,6802,4364,5492,2835,2545,
营业利润(万元),-968978,-163063,4373,-49396,-2946,-3330,-9616,-9785,-8541,-6026,-6746,-1937,-44310,-6412,-11328,-8167,-5978,-216,2599,2096,3124,5386,4372,3739,2894,2610,
投资收益(万元),-8394,-791,-1374,11607,10356,10,5371,3161,6,1246,-178,-1647,4227,6379,-7899,9321,4968,6286,3570,8693,2284,1371,1208,1394,1841,1606,
营业外收支净额(万元),1151,74,1045,65506,5636,5168,8282,2787,7281,2561,7177,4611,--,227,-72,-81,-67,179,-93,-17,-363,--,0,--,--,--,
利润总额(万元),-967827,-162989,5418,16110,2690,1838,-1335,-6998,-1260,-3464,431,2674,-44061,194,-19300,1073,-1077,6250,6076,10772,5044,6745,6102,5038,4648,4119,
净利润(万元),-564054,-98736,1165,2360,1054,1041,1035,-4821,925,-1067,439,296,-49332,1525,-17139,2615,606,5837,5384,10372,4520,5919,5348,4461,4648,4119,
净利润(扣除非经常性损益后)(万元),-568972,-156822,-45508,-41933,-13989,-2436,-10977,-9099,-5755,-4283,-7460,-3800,-52154,-1887,-17911,2678,376,5465,5024,8483,4842,--,--,--,--,--,
经营活动产生的现金流量净额(万元),63732,137314,73608,89055,-3001,5254,-2924,13971,6699,11077,4523,5898,19236,5260,-5758,-4598,793,8548,-2815,19780,9089,5993,--,--,--,--,
现金及现金等价物净增加额(万元),-147269,47614,26861,46000,-173281,11011,-9242,8373,169,-868,400,-3115,853,-737,-1159,-2755,-2989,-5798,-7769,7843,14054,3119,--,--,--,--,
总资产(万元),2146927,3219364,3377646,3379211,3196458,1154380,92771,119012,104637,102970,108528,117469,132770,189654,200504,211747,203336,188285,137620,114766,103263,68223,54862,31239,28587,26913,
流动资产(万元),310967,605348,598964,389916,285786,1101947,43607,49300,41344,36552,46873,54364,44284,42561,46774,44653,45100,--,0,0,60250,29239,18175,11874,10203,9604,
总负债(万元),1442292,1546023,1541751,1548642,1371746,1112472,52353,77277,53263,51122,54181,62991,77209,89784,100546,91248,86182,73954,49908,31026,27972,17425,9988,15340,15134,14581,
流动负债(万元),845882,726522,733731,446513,494587,1110491,50228,74391,50732,49224,52204,61870,76569,87729,93590,84293,81382,--,0,0,27837,17357,9865,11641,11874,11321,
股东权益不含少数股东权益(万元),414711,979505,1077994,1077062,1074984,35960,34917,46102,53010,52082,47657,47355,46476,96024,94695,113688,110434,109626,83093,82203,74833,50797,44874,15899,13453,12332,
净资产收益率加权(%),-80.87,-9.6,0.11,0.22,0.1,2.94,2.22,-9.4,1.76,-2.03,0.93,0.63,-69.45,1.6,-16.3,2.33,0.54,6.89,6.44,12.94,7.14,12.37,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
