报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.25,0.26,0.35,0.14,0.17,0.13,0.24,0.37,0.39,0.38,0.29,0.22,0.22,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.36,4,3.7,3.33,3.05,2.93,1.97,1.84,1.7,1.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.3,0.21,0.22,0.19,0.22,0.34,0.39,0.28,0.33,
主营业务收入(万元),118882,103580,93841,83465,73573,61274,53471,60663,70037,51450,44218,42189,40923,34148,31765,29360,22858,
主营业务利润(万元),63062,58640,52794,47166,42084,29464,28694,33392,36142,24564,21063,20928,19405,17270,16478,15579,12888,
营业利润(万元),16074,13892,15280,5201,3852,3912,9167,14668,17611,14648,11409,9158,8579,5610,4787,4034,1789,
投资收益(万元),800,2031,4056,-112,2528,2066,4130,5486,3266,4577,1560,320,1240,553,696,-0,-1,
营业外收支净额(万元),324,238,230,2358,1700,1027,-13,505,343,116,452,119,273,227,0,0,0,
利润总额(万元),16398,14130,15510,7559,5552,4939,9154,15172,17954,14764,11861,9276,8852,6391,5489,4102,1823,
净利润(万元),7529,7742,10348,4163,4985,3985,7219,11019,11712,11247,8538,6488,5854,4405,3889,2724,1212,
净利润(扣除非经常性损益后)(万元),6294,6630,8526,1801,2932,2358,6959,10244,10172,10306,7657,6028,5671,4250,3827,2674,1171,
经营活动产生的现金流量净额(万元),7113,19856,28341,11618,12571,10895,5291,11172,9135,6233,6504,5811,6657,6529,7377,5242,6333,
现金及现金等价物净增加额(万元),23121,3909,-3651,-23090,7047,-10879,-2038,-8698,3332,10729,-5606,-536,40303,4082,2866,-1034,-4156,
总资产(万元),322997,308952,295811,305920,323984,322769,300511,246384,239222,182985,151014,128683,118394,53163,47744,44363,41425,
流动资产(万元),124608,98614,78189,85753,99367,91547,95552,91049,118618,87471,70057,60024,56934,17414,9528,10669,7307,
总负债(万元),100796,90568,81053,99402,121302,122064,99876,58469,63695,33325,22541,16987,18684,12786,12355,11746,10669,
流动负债(万元),73474,55086,40419,46527,47239,61033,50110,40710,58460,28929,20421,16987,18684,12416,12349,11732,10568,
股东权益不含少数股东权益(万元),148708,147205,146664,139916,140020,136235,134650,130880,119862,111150,99903,91365,87827,37499,34994,32245,30391,
净资产收益率加权(%),5.09,5.33,7.21,2.97,3.61,2.94,5.44,8.79,10.14,10.66,8.93,7.22,8.35,12.15,11.67,8.7,4.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
