报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.58,0.95,0.68,-0.58,0.01,0.06,0.88,1.63,2.91,2.3,2.22,2.45,1.41,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,13.93,11.46,9.3,7.71,7.04,6.19,4.4,3.46,2.85,2.35,2.2,2.23,1.82,2.47,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.06,2.27,1.85,2.78,1.73,2.4,1.78,1.76,0.5,0.48,0.79,0.37,0.14,0.29,--,--,--,
主营业务收入(万元),794690,852910,756633,435761,456452,521590,657750,760051,760796,581157,561563,491210,349475,225405,171262,130065,87549,64623,45062,30279,37983,31500,40181,41608,35732,
主营业务利润(万元),244111,311160,232896,77669,99887,149883,224918,331637,343379,251138,227445,249970,144688,113409,92207,64797,41760,26940,12434,3979,9280,10416,12508,--,--,
营业利润(万元),88520,134721,99586,-73437,1713,12279,125866,234544,225814,188127,168646,180352,87270,82987,63529,42351,24805,12590,5352,-1686,6024,6171,5807,--,--,
投资收益(万元),43059,30831,38224,17991,13602,13055,38238,54118,5261,36410,42482,29057,93,-148,95,2305,-2873,-1043,444,-72,708,0,0,--,--,
营业外收支净额(万元),-3200,-4140,-6600,-7137,-3605,-2412,-3248,-3930,-14565,-16705,-7127,-3472,--,-1881,-1887,-1657,-640,-233,-100,-67,412,0,--,--,--,
利润总额(万元),85321,130581,92986,-80575,-1892,9867,122618,230614,211249,171421,161519,176880,86093,80958,62665,43730,22082,11550,5695,1378,8125,6548,5546,--,--,
净利润(万元),66285,108069,78160,-66004,1373,6678,100131,186287,166263,131423,127053,140123,57670,56077,42812,28187,17324,8423,3961,827,6900,5559,3716,3522,2994,
净利润(扣除非经常性损益后)(万元),67101,109013,78918,-56062,4225,29079,102826,189292,178916,142508,130949,127709,58209,57587,44628,27718,17813,8462,3713,-139,5508,--,--,--,--,
经营活动产生的现金流量净额(万元),83216,219396,133999,7474,-224,8142,-38882,102150,117499,129478,105685,158520,70525,97773,66147,65316,18721,17830,29280,13696,-4903,6565,--,--,--,
现金及现金等价物净增加额(万元),72603,6888,-57284,-23386,-46327,-12186,-103959,114559,-28451,90305,60955,-29113,-24533,83505,9646,2268,-26883,10063,3897,21324,-12066,29929,--,--,--,
总资产(万元),2555993,2330734,2356268,2410113,2212067,2183311,2048319,2037411,1518703,1356165,1162266,928321,668213,465079,284300,227459,168047,166240,151589,166329,121217,98112,49557,--,--,
流动资产(万元),475035,382206,408374,484259,573969,682471,685216,708212,609845,494260,339103,213360,218973,165475,91393,61908,46320,0,0,--,0,68637,26554,--,--,
总负债(万元),1469577,1268365,1351653,1468246,1193921,1161936,1000407,1005028,647180,644410,573480,445572,353591,210452,119194,98207,61288,78201,69942,83589,58404,41333,34535,--,--,
流动负债(万元),1089572,978769,1032546,775878,551732,548272,350826,473919,550687,477278,428695,300590,206552,138897,96746,75813,50609,0,0,--,0,37986,30212,--,--,
股东权益不含少数股东权益(万元),1049791,1020487,938731,859995,962644,951992,970608,953173,795761,654449,531010,440176,287404,252749,163341,128543,105939,87046,81568,82740,62814,56780,15022,14279,13575,
净资产收益率加权(%),6.42,11.01,8.69,-7.37,0.14,0.69,10.41,21.3,22.93,22.17,27.5,37.2,18.99,30.5,29.32,24.03,17.76,9.81,4.83,1.27,0,24.39,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
