报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.36,0.38,0.27,0.48,0.17,0.18,0.48,1.79,2.25,2.54,2.7,2.16,0.13,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,9.76,8.57,6.33,4,1.93,1.71,1.61,1.42,1.39,1.38,1.33,2.11,2.69,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.03,2.92,3.26,2.67,0.51,0.38,0.06,0.24,0.15,0.05,0.22,0.03,-0.23,0.33,0,--,
主营业务收入(万元),704393,685874,569258,527920,449666,483229,493292,526401,482597,455827,418374,376103,220883,219650,188466,138278,113288,111340,86704,107756,118999,109301,91502,76356,
主营业务利润(万元),280084,280645,163250,146053,73473,101292,121861,161695,178031,184453,185564,165140,33578,36916,36686,18752,14511,24563,21539,27341,31180,23242,17590,13059,
营业利润(万元),40903,46913,33305,55251,17910,27228,55499,101136,119345,135606,145100,113179,8422,8849,8391,1018,-1218,1577,1623,358,5109,5759,5397,3139,
投资收益(万元),3450,1464,5583,230,23544,126,679,772,1052,702,469,1692,4892,494,1905,123,450,37,1122,1694,1011,511,398,500,
营业外收支净额(万元),-1154,-2575,-3248,-1223,1376,-6220,-735,-1581,-530,-2284,-2900,-1057,412,-796,-1276,-35,1471,1338,-663,226,-36,0,0,--,
利润总额(万元),39750,44338,30057,54027,19286,21008,54765,99555,118814,133323,142201,112121,8834,9054,9284,1831,1021,3143,2113,2295,6099,5799,5533,3676,
净利润(万元),34277,36455,25315,45010,16180,16974,45210,84854,101248,114471,121375,97263,5660,6062,8164,1274,578,1874,1638,2070,4023,3927,3702,2314,
净利润(扣除非经常性损益后)(万元),21982,37712,21343,45694,-5452,21547,45083,85535,101536,116182,123558,96748,2298,6059,7469,676,-1415,940,1263,1323,3531,0,0,--,
经营活动产生的现金流量净额(万元),44725,57991,50347,33614,10654,54990,65509,80749,91275,131631,146509,119998,22767,16951,2514,10760,6620,2313,9825,1058,-5190,5772,0,--,
现金及现金等价物净增加额(万元),-21402,7635,9711,16268,-11531,-42805,-79376,89887,14949,60319,27073,35815,4254,946,-6957,3599,10215,-17423,20250,-29325,29679,2129,0,--,
总资产(万元),1036236,1004792,979341,881430,824881,786943,755637,705767,519908,463718,387964,326414,284455,252838,220780,183892,166881,163667,156515,143663,172031,113148,94635,--,
流动资产(万元),503908,473372,451327,384458,339722,338352,379791,442987,342439,284812,241606,194739,148011,127745,111728,102986,90468,0,0,0,0,65169,56268,--,
总负债(万元),211016,196382,201424,182248,163370,130773,107594,86073,79863,77386,101831,145188,197082,175107,147557,119324,104033,100696,95666,80161,109524,78287,64218,--,
流动负债(万元),205058,188741,181712,159176,150528,119185,98794,79472,72695,66541,84956,136712,176553,161173,136514,118906,101700,0,0,0,0,70506,58642,--,
股东权益不含少数股东权益(万元),786082,764679,728923,697822,659532,653825,645813,618644,439089,385721,284913,179945,86909,77105,72466,64031,62470,61910,59994,63375,61980,34240,30293,--,
净资产收益率加权(%),4.44,4.87,3.57,6.64,2.46,2.62,7.18,16.7,24.71,34.77,54.49,72.96,6.78,8.03,11.99,2.04,0.93,3.08,2.71,3.32,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
