报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.01,0.78,0.62,1.59,1.69,1.28,--,--,
每股净资产(元),--,--,--,--,2.98,1.99,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.56,1.12,--,--,
主营业务收入(万元),62947,47622,36245,27015,29145,19883,14735,8312,
主营业务利润(万元),28924,21975,18813,16506,16009,12226,8621,4673,
营业利润(万元),17066,12895,10407,10549,11020,8785,5248,2487,
投资收益(万元),390,1378,926,--,--,--,33,51,
营业外收支净额(万元),338,628,641,495,284,74,76,42,
利润总额(万元),17403,13522,11048,11044,11304,8859,5323,2530,
净利润(万元),16227,12460,9694,9527,10152,7669,4470,2156,
净利润(扣除非经常性损益后)(万元),13753,10583,8193,9104,9911,7607,4404,2120,
经营活动产生的现金流量净额(万元),11116,9556,7776,8074,9390,6717,3589,215,
现金及现金等价物净增加额(万元),12874,-24179,24931,1250,5291,3617,3691,-165,
总资产(万元),118624,106181,88143,27605,22063,15324,9305,4783,
流动资产(万元),87495,81221,87271,26772,21839,15188,9127,4649,
总负债(万元),18169,19757,11206,7383,4167,3381,1831,1920,
流动负债(万元),17838,19068,10766,7383,4115,3296,1746,1920,
股东权益不含少数股东权益(万元),100455,86424,76937,20223,17896,11943,7474,2863,
净资产收益率加权(%),17.45,15.38,13.79,57.19,69.68,88.75,85.33,83.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
