报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.21,0.06,0.21,-2.24,-0.53,0.07,0.12,0.18,0.12,0.44,1.39,1.07,0.95,0.62,
每股净资产(元),--,--,--,--,--,--,9.29,9.19,9.03,9,17.33,4.06,1.68,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.95,0.59,0.61,-0.55,0.17,0.54,-0.26,0.68,
主营业务收入(万元),28233,11093,15226,11268,16261,37441,27106,41722,48051,53592,59238,39196,25348,3339,
主营业务利润(万元),9195,5968,4247,3784,2764,7920,6200,8492,9049,10374,12122,7499,5559,1150,
营业利润(万元),-6636,1905,3762,-26523,-8141,-2881,1608,2115,1740,5985,7884,4347,3318,431,
投资收益(万元),598,1331,1863,825,2035,3238,-136,221,-127,107,-9,61,-102,-117,
营业外收支净额(万元),1356,-171,-94,127,4819,3636,214,486,322,330,391,156,0,0,
利润总额(万元),-5281,1734,3668,-26396,-3322,755,1822,2601,2062,6315,8275,4503,3316,431,
净利润(万元),-5602,1614,3669,-26425,-6226,803,1470,2181,1434,5179,6617,3811,2804,435,
净利润(扣除非经常性损益后)(万元),-7765,443,-942,-27419,-8980,-5369,1435,1916,1392,4913,6284,3618,2806,435,
经营活动产生的现金流量净额(万元),2701,2646,-1533,504,7377,1382,11265,7015,7161,-6480,999,2391,-851,684,
现金及现金等价物净增加额(万元),19391,1175,-6503,-6869,-7363,-7076,-35887,237,1464,-15494,76597,3872,2599,652,
总资产(万元),235768,123315,125420,139774,173418,197101,236929,148561,146688,139153,133690,46225,30753,5208,
流动资产(万元),84359,61018,70158,70653,85925,99809,93220,118516,122365,121059,128752,42992,29688,4303,
总负债(万元),147306,41850,48318,60031,68085,85343,110849,36812,37918,30694,30664,27853,24722,3806,
流动负债(万元),115254,7070,10899,18183,23775,38328,61682,36012,37118,30694,30664,27853,24722,3806,
股东权益不含少数股东权益(万元),71575,77504,76100,76922,103346,109808,109564,108448,106503,106249,102250,17853,5540,1402,
净资产收益率加权(%),-7.51,2.1,4.71,-29.32,-5.84,0.73,1.35,2.03,1.35,4.97,16.29,39.82,80.77,36.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
