报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.03,0.05,-0.07,0.02,-0.25,0.01,0.04,0.08,0.19,0.18,0.09,0.11,0.19,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.31,2.1,1.13,1.26,1.15,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.22,-0.04,0.13,0.14,0.35,--,0,0,0,
主营业务收入(万元),1380289,675452,1081832,887651,840012,1119867,1169473,1167413,1052828,632555,374268,363716,376340,296246,258016,280895,268272,
主营业务利润(万元),86217,21982,54292,50918,8918,61555,54356,92377,156475,126785,75101,92980,100738,122103,97041,119533,133433,
营业利润(万元),-1916,-624,-48203,-53539,-115529,-9509,8736,20910,72489,53177,24742,31234,50697,35344,20356,61395,76075,
投资收益(万元),9424,18966,14446,-10060,17896,32843,36608,-2900,-17592,-6954,-1051,1574,-151,-22,-9,-19,-3,
营业外收支净额(万元),17315,16967,22299,62346,12918,14466,11590,10578,4413,6706,3398,2901,7830,9022,0,0,0,
利润总额(万元),15398,16344,-25905,8808,-102611,4957,20326,31488,76903,59884,28139,34135,58527,44344,18352,64252,77631,
净利润(万元),13515,22864,-26404,6131,-98971,2238,15616,29675,76103,57284,28575,33728,58426,44340,18375,64291,77591,
净利润(扣除非经常性损益后)(万元),-10747,-67974,-73679,-51623,-126974,-35342,-30419,23744,84517,59710,26841,29461,46203,--,0,0,0,
经营活动产生的现金流量净额(万元),92442,55539,-7704,53640,-23793,-1705,35009,-46322,88225,-15137,41419,45131,110050,85214,69898,85613,93391,
现金及现金等价物净增加额(万元),30013,134223,-23594,83816,-8205,-41354,42051,-151500,-202012,466185,-30471,2442,-21610,11008,31870,7614,6583,
总资产(万元),1682988,1493272,1336819,1369414,1289158,1226776,1201744,1112352,1113265,1253198,651280,694779,652687,746750,646688,587046,391753,
流动资产(万元),690818,602261,462185,546774,536322,518046,548155,513033,551616,741332,167343,232728,188534,252670,152962,90845,70493,
总负债(万元),678185,492605,541657,550356,476473,316599,280862,192934,192989,421416,294433,295626,289150,390751,320067,269427,211913,
流动负债(万元),582965,352907,476868,357714,304365,295234,253610,165607,164930,343176,231520,292742,189246,243008,310912,261950,183078,
股东权益不含少数股东权益(万元),973277,979782,777990,803469,798500,898338,907958,907297,909253,826581,354535,396531,361784,355778,326419,317493,179670,
净资产收益率加权(%),1.36,2.44,-3.34,0.76,-11.66,0.25,1.72,3.17,8.8,15.62,7.71,8.9,16.92,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
