报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.03,-0.34,0.11,0.11,0.36,0.41,0.4,0.44,0.6,0.65,0.77,0.56,0.52,0.3,
每股净资产(元),--,--,--,--,--,--,--,--,5.66,7.42,8.57,2.03,1.48,2.48,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,-0.45,0.85,0.01,0.3,0.2,
主营业务收入(万元),403065,392577,333088,287712,300634,339264,354565,284174,216773,150828,131047,105090,104581,75147,
主营业务利润(万元),77618,77586,74619,67235,69171,56475,53595,42077,27188,18723,13833,9891,9100,6381,
营业利润(万元),9489,-42403,16063,13858,40690,35002,33897,27476,17888,12244,8628,5944,5520,3237,
投资收益(万元),752,6351,7578,376,2621,--,--,--,--,--,0,--,4,--,
营业外收支净额(万元),-411,1858,932,1390,538,89,150,76,26,132,-1,131,--,-23,
利润总额(万元),9078,-40545,16994,15248,41227,35091,34047,27552,17914,12376,8627,6075,5506,3214,
净利润(万元),3652,-42196,13719,13081,35750,29544,27952,20447,13610,9700,6906,5014,4676,2741,
净利润(扣除非经常性损益后)(万元),3143,-47945,5995,12036,33143,29456,27824,20397,13590,9597,6709,4907,4687,2759,
经营活动产生的现金流量净额(万元),10926,3554,-13889,-55279,-20297,22313,-22967,-15040,-2956,-6746,10148,85,2720,614,
现金及现金等价物净增加额(万元),-50440,19095,-15155,47159,17647,-15520,-9233,-29073,-7073,-15198,85280,149,5500,171,
总资产(万元),1168974,1188347,1118953,919529,673629,541282,367888,249717,199902,168033,149630,42665,35756,33857,
流动资产(万元),819455,836548,838937,697022,542995,482246,326501,222978,180755,156445,141224,36908,30815,28773,
总负债(万元),799906,814112,741277,572994,348154,250088,184517,100743,69609,56668,46766,24373,22479,26417,
流动负债(万元),593486,662190,596477,433829,344404,250088,184517,100743,69609,56668,46766,24373,22442,26417,
股东权益不含少数股东权益(万元),311887,319838,362416,347822,325565,290790,183371,148974,130293,111365,102865,18292,13278,7223,
净资产收益率加权(%),1.2,-12.37,3.86,3.93,11.75,13.45,17.06,14.76,11.38,9.07,31.98,31.77,49.23,46.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
