报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.01,-1.97,0.3,0.29,0.26,0.05,-0.4,0.05,0.39,0.44,0.33,0.25,
每股净资产(元),--,--,--,--,--,3.43,3.37,3.79,3.94,1.91,1.47,1.15,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.35,-0.23,-0.04,-0.03,0.22,0.16,0.09,
主营业务收入(万元),552904,561020,270612,282386,90083,16900,14379,14914,20346,20327,13217,9175,
主营业务利润(万元),27230,24239,35982,34505,11669,3122,1533,3853,5802,6003,4274,2731,
营业利润(万元),1270,-124593,19691,18025,5701,277,-3143,349,2231,2349,1692,1471,
投资收益(万元),93,510,2491,642,3902,208,--,--,--,0,-556,555,
营业外收支净额(万元),569,374,836,1064,382,135,169,125,656,469,402,-1,
利润总额(万元),1839,-124220,20527,19089,6083,412,-2974,474,2888,2818,2093,1470,
净利润(万元),849,-125131,19307,18219,5534,410,-2994,376,2496,2446,1777,1257,
净利润(扣除非经常性损益后)(万元),-809,-125876,16257,16648,1379,275,-3163,270,1939,2048,1377,1012,
经营活动产生的现金流量净额(万元),17629,-31433,5704,-16145,-2187,2591,-1707,-307,-237,1211,897,490,
现金及现金等价物净增加额(万元),6709,6311,-4946,-16017,25493,-1026,-4105,-1678,13497,2058,-161,1247,
总资产(万元),243308,215412,275888,279534,257037,31488,31333,33272,33357,16873,11863,9397,
流动资产(万元),198776,172958,110361,106453,86305,20853,23164,26127,27909,12742,7846,5305,
总负债(万元),138886,111895,45506,66201,61473,5786,6041,4836,3797,6174,3611,3417,
流动负债(万元),138648,110582,44983,60436,51134,5786,6040,4836,3797,6174,3611,3417,
股东权益不含少数股东权益(万元),103411,102859,230383,213333,195564,25702,25292,28437,29560,10699,8253,5979,
净资产收益率加权(%),0.82,-75.42,8.69,8.91,11.14,1.61,-11.15,1.3,13.3,25.75,24.96,25.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
