报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.15,0.26,0.43,0.86,0.86,0.78,0.99,0.98,0.84,
每股净资产(元),--,--,--,--,--,4.49,3.92,3.13,2.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.12,0.55,0.53,0.6,
主营业务收入(万元),74518,87419,81857,79449,70872,58178,65080,60891,48650,
主营业务利润(万元),17260,18910,20352,18913,15298,13733,15843,15435,11899,
营业利润(万元),3240,4705,7949,7006,6379,4956,6487,6468,5653,
投资收益(万元),56,-5,149,229,74,--,--,--,-3,
营业外收支净额(万元),3,-17,9,883,530,397,389,379,252,
利润总额(万元),3242,4688,7958,7889,6910,5352,6876,6847,5905,
净利润(万元),3433,4209,6928,6904,6004,4672,5939,5892,5061,
净利润(扣除非经常性损益后)(万元),2966,3550,6681,6367,5728,4450,5813,5768,4911,
经营活动产生的现金流量净额(万元),2879,-14202,6143,3829,8398,6700,3280,3205,3606,
现金及现金等价物净增加额(万元),-174,-11479,-1309,7227,10738,3280,851,4374,4083,
总资产(万元),118699,122006,115356,100798,106420,74146,65277,57428,39616,
流动资产(万元),101303,104971,99365,87371,94144,73151,64374,56468,38712,
总负债(万元),49985,54846,50910,41776,52079,47183,41787,38677,25676,
流动负债(万元),49222,53661,49105,41776,52079,47183,41787,38677,25676,
股东权益不含少数股东权益(万元),68381,67160,64446,59022,54341,26963,23491,18752,13940,
净资产收益率加权(%),4.71,6.42,11.23,12.24,14.96,18.59,27.85,36.04,44.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
