报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.06,0.06,0.09,0.03,-0.02,0.04,0.3,0.27,0.43,0.34,0.26,0.2,0.36,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.03,3.58,2.5,2.21,2,2.81,1.5,2.01,3.42,3.24,1.63,1.27,1.66,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.62,0.11,0.24,0.46,-0.11,0.4,0.01,0.25,0.56,0.45,0,2.95,
主营业务收入(万元),115275,137156,142941,118819,149020,164383,163375,152248,175127,141053,102972,91352,73675,60189,50453,31182,24251,20158,15534,19810,
主营业务利润(万元),14046,15226,14609,12696,14147,19319,27761,24243,22584,18768,14102,11871,12757,9425,5213,4721,4200,4140,3124,2618,
营业利润(万元),8856,9804,7572,2831,-1651,3312,25767,21892,17917,14771,11054,9335,11144,8023,4048,3928,3074,2689,2290,1706,
投资收益(万元),2681,1129,1931,-3298,-9226,-8555,3636,2676,1943,1052,197,2,28,10,756,-437,5,0,0,158,
营业外收支净额(万元),6,-11,-108,447,232,900,800,922,300,42,134,--,--,-0,0,0,0,0,0,0,
利润总额(万元),8862,9792,7464,3278,-1419,4212,26567,22813,18217,14813,11187,9519,11379,8063,4804,3491,3079,2689,2283,1863,
净利润(万元),8230,8842,7006,2745,-1870,3017,23899,21720,16270,12108,9132,7069,8096,5192,3403,2204,2072,1891,1545,1191,
净利润(扣除非经常性损益后)(万元),7823,8613,6383,2622,-1989,2750,23320,21442,16005,12072,9018,6859,7766,5131,2978,2195,2029,0,0,0,
经营活动产生的现金流量净额(万元),8800,-2649,8558,8675,15873,8528,17372,23905,24746,3894,8302,16268,-2488,8730,108,2004,4471,2230,0,0,
现金及现金等价物净增加额(万元),-61601,-20845,81104,-6209,8743,-2037,1965,-6268,25539,4690,-8719,2999,8603,3831,-4862,-3235,11661,1902,0,0,
总资产(万元),248793,250082,256830,172410,176997,185242,192800,174161,155618,133378,117906,99498,92279,51456,53899,49406,28942,17387,16734,16230,
流动资产(万元),139305,161658,181150,97043,99370,94865,90634,88882,94595,69584,52018,49442,54522,27082,29786,37589,22321,10474,9510,10183,
总负债(万元),12051,7224,8312,9855,7228,6506,9981,8127,7930,41976,37061,26171,23947,17425,23484,20788,2215,8598,9911,10796,
流动负债(万元),7209,5767,6700,8182,5494,4711,8200,6345,7930,41976,37061,26171,23947,17425,23484,20788,2215,7118,9911,10796,
股东权益不含少数股东权益(万元),236742,242858,248518,162555,167032,176011,180157,163436,143739,87793,77574,70301,65766,32329,28969,27361,25898,8146,6358,5000,
净资产收益率加权(%),3.45,3.63,4.09,1.67,-1.09,1.69,13.91,14.14,14.11,14.62,12.35,10.42,15.93,16.94,11.98,8.28,8,25.89,26.76,26.88,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
