报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.06,-0.17,0.02,-0.96,0.13,0.22,0.37,0.68,0.78,0.71,--,
每股净资产(元),--,--,--,--,--,--,4.84,--,2.54,1.75,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.73,0.61,--,
主营业务收入(万元),34665,33724,24677,14514,23097,16120,14960,12966,13350,11288,8818,
主营业务利润(万元),24371,20743,14692,7180,12734,10385,9492,9133,9854,8428,5919,
营业利润(万元),789,-9024,87,-38908,5742,6966,7515,7333,7794,7155,3875,
投资收益(万元),467,338,5354,659,1742,1398,1240,89,--,136,--,
营业外收支净额(万元),263,-313,221,401,486,-55,348,662,207,62,-286,
利润总额(万元),1052,-9336,308,-38508,6228,6911,7863,7995,8002,7216,3589,
净利润(万元),2466,-6946,631,-38841,5268,5893,6677,6800,7041,6423,3211,
净利润(扣除非经常性损益后)(万元),-4291,-8073,-4703,-39248,4423,4752,5327,6162,6829,6348,3388,
经营活动产生的现金流量净额(万元),6658,4684,-2254,3865,4624,5100,5643,8022,6605,5533,4427,
现金及现金等价物净增加额(万元),-2495,3603,818,-15238,9140,-26236,-9921,41238,-11624,13990,478,
总资产(万元),95098,112025,137711,116553,155016,94354,91704,88665,24806,25273,9785,
流动资产(万元),22539,37215,55793,15141,47902,62120,66316,66736,9549,18163,3182,
总负债(万元),27272,45056,61541,61240,62256,4999,4642,4080,1983,9492,1991,
流动负债(万元),9358,10684,20062,25509,44467,2268,2899,2494,1773,9312,1811,
股东权益不含少数股东权益(万元),54626,52205,59140,55313,92761,89355,87062,84585,22823,15782,7795,
净资产收益率加权(%),4.62,-12.48,1.1,-52.96,5.84,6.7,7.81,15.26,36.48,64.15,41.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
