报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.18,-0.95,0.09,0.46,0.14,0.09,0.17,0.16,1.1,0.44,0.88,0.33,0.15,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.48,4.38,3.86,3.3,2.93,2.84,4.06,4.34,6.26,6.1,5.95,2.18,1.84,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.45,-3.19,-1.52,0.72,0.03,0.39,0.52,0.03,0.01,0.01,0.06,0,0,--,
主营业务收入(万元),69617,57286,98102,109898,92178,106999,79064,62789,46415,44992,202181,248065,186017,148128,81121,45199,17879,9077,8169,7626,6279,5567,
主营业务利润(万元),15278,13608,44208,35348,14290,15438,10858,7238,6180,12364,24698,25528,18092,13517,7333,8436,5795,5616,4907,4403,3407,3113,
营业利润(万元),-55610,-152063,26091,32973,6511,5949,8553,6688,18257,6662,20230,10500,6993,-4954,-4229,815,1125,1110,1830,1925,1352,1178,
投资收益(万元),292,1522,11847,14811,2588,654,6494,9795,21183,1074,9075,9,184,-176,1127,414,179,759,284,0,0,0,
营业外收支净额(万元),18091,-37453,-414,4217,3235,38,-788,844,65,1632,505,423,--,227,100,157,-7,-43,-0,0,0,0,
利润总额(万元),-37520,-189516,25677,37191,9746,5988,7765,7532,18322,8294,20735,10923,8084,-4901,-3001,1386,1297,1827,2114,1914,1351,1173,
净利润(万元),-36799,-189461,16934,29417,7341,3241,6243,6023,18306,7377,14655,4097,1844,-8662,-3793,876,1157,1119,1387,1261,1107,956,
净利润(扣除非经常性损益后)(万元),-56175,-150240,-3496,14544,1590,2660,6640,3181,18469,5799,8147,2621,542,-9013,-3892,770,974,508,1220,0,0,--,
经营活动产生的现金流量净额(万元),61457,-26776,-35829,29658,18905,1434,356,-4843,-7480,-53124,-25320,9074,358,4849,5727,275,55,57,459,285,672,--,
现金及现金等价物净增加额(万元),-37907,-95347,7521,114270,-88578,121647,7215,6997,-9454,7433,-7427,12964,-4940,-172,3702,1268,-15871,9896,10928,92,363,--,
总资产(万元),479295,561931,727201,713752,429199,454040,264092,225368,209575,212452,143229,166139,132869,130780,138282,77164,56942,47820,46031,13437,11425,10447,
流动资产(万元),218148,403130,483837,477616,328701,374938,239359,184105,180147,178049,109716,122391,88393,84170,95145,35732,26158,--,38673,0,0,5316,
总负债(万元),89926,136242,112563,112503,164688,196084,146205,122591,117987,138175,75502,104516,81371,82856,82406,28216,9651,3354,2684,5200,4449,4579,
流动负债(万元),72617,74511,81951,90311,115533,156781,103262,114606,94622,101165,61751,101431,79826,79951,79456,28211,9646,--,2624,0,0,4071,
股东权益不含少数股东权益(万元),368743,405439,598889,585917,243752,237430,103043,96800,91193,72887,64323,41397,36817,35647,44399,47379,45632,44466,43347,8236,6976,5868,
净资产收益率加权(%),-9.51,-37.58,2.85,6.27,3.06,3.07,6.25,6.39,22.31,10.85,20.53,10.54,5.14,-21.68,-8.34,1.9,2.57,2.55,4.46,16.57,17.25,17.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
