报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.4,0.46,0.58,0.41,0.49,0.71,0.25,0.09,0.18,0.12,-0.36,0.02,0.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.3,2.12,1.99,2.35,4.07,2.59,2.94,2.84,5.31,4.93,5.26,2.97,2.89,2.86,2.13,2,1.96,1.89,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.93,0.62,0.76,0.39,0.31,0.66,0.39,0.15,0,0.36,0.6,0.08,-0.2,0.08,--,--,--,--,--,--,--,
主营业务收入(万元),3028197,2891154,1401250,1073676,1053000,932236,451938,433354,461497,345421,219045,137625,172155,151118,110247,107091,63578,32557,27894,31761,26906,17236,21902,15377,15028,17210,13461,11091,5930,
主营业务利润(万元),490706,425541,285634,211906,171110,172511,81051,61274,53435,53936,8323,16069,27221,27602,18582,21853,13674,7113,5063,7189,5381,5031,4248,1488,2620,3836,4294,--,--,
营业利润(万元),100353,98355,88445,35569,1899,15606,12561,-6120,-5596,8643,-37554,-9323,9497,10648,5562,9622,5414,-3503,1313,3000,1502,2555,4847,1590,2621,3838,3031,--,--,
投资收益(万元),24,12038,-3794,766,-324,-3902,653,-911,-1559,-178,--,8562,-25,34,-164,62,-33,42,539,118,266,291,84,173,-6,169,-9,--,--,
营业外收支净额(万元),1509,3563,804,33738,58896,61880,19399,21093,33447,9092,1278,-68,-214,41,43,36,61,0,677,648,677,--,0,0,0,0,--,--,--,
利润总额(万元),101862,101917,89249,69307,60795,77486,31960,14972,27851,17735,-36276,-9391,9283,10734,5812,9720,5518,-3113,2529,3765,2445,3143,5125,1932,3016,3222,3003,--,--,
净利润(万元),82936,92554,80720,56918,55468,61266,14355,5442,10113,7038,-20564,936,9040,9380,5540,9339,4643,-3485,2463,3252,2201,2858,4621,1760,2721,2913,2776,1968,534,
净利润(扣除非经常性损益后)(万元),24637,-4388,33712,25413,2881,2380,4216,-2937,-1971,4085,-20794,-6706,8004,9051,4857,9203,4514,-3835,1786,2604,2201,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),476066,356522,192120,98061,445908,138568,142169,81695,53296,35545,43608,22350,11804,21951,10273,3881,43,4760,7903,932,-2294,965,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-46511,-165611,-30177,-287464,652378,-41866,49555,-14156,-13595,-40703,89772,-36937,25912,3555,-10308,10975,-10634,-2225,15711,409,-1700,3736,--,--,--,--,--,--,--,
总资产(万元),6545101,6003699,2965226,2167934,2162869,1569250,797676,780319,805216,797151,647607,502323,467744,155062,133116,150973,116637,102325,85707,60693,52168,47176,41654,38788,36870,30017,29648,--,--,
流动资产(万元),1439670,1453933,1126023,938726,1121920,514273,281416,219128,237512,233241,188894,101228,168654,83157,74341,86610,53777,0,0,0,0,23192,31097,25369,23347,16109,12469,--,--,
总负债(万元),3874378,3403226,1517746,792038,838036,713138,469104,474708,513325,548083,437739,302661,240086,68295,54281,75638,46107,36897,15821,26112,18552,13879,22210,22139,22071,17808,18003,--,--,
流动负债(万元),2040869,1897467,1019903,540369,612507,477504,285327,253663,218790,217848,167330,90362,66191,66905,46892,65268,45769,0,0,0,0,13583,20029,20011,22046,17808,15306,--,--,
股东权益不含少数股东权益(万元),2670722,2600473,1447480,1375896,1324833,814727,148603,137301,131895,121503,114525,135103,155797,85987,78163,75336,70530,65428,69886,34581,33616,33297,19444,16650,14799,12209,11644,7651,3401,
净资产收益率加权(%),3.15,3.71,5.73,4.21,6.61,14.09,10.04,4.04,7.98,5.96,-16.48,0.61,7.72,11.43,6.97,13.22,6.79,-5.19,3.71,9.23,0,10,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
