报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.43,0.62,0.92,1.18,0.99,0.94,0.64,0.43,1.25,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.76,0.39,-0.19,-0.1,0.19,
主营业务收入(万元),131896,166327,196356,165093,149082,143242,116225,116793,125387,
主营业务利润(万元),73050,87468,101755,85090,75564,72708,60387,58091,67407,
营业利润(万元),17658,26333,40254,29919,23732,23059,16388,10058,24561,
投资收益(万元),2962,3411,2134,--,--,--,--,--,--,
营业外收支净额(万元),2990,2073,921,49,376,-9,-24,659,804,
利润总额(万元),20648,28406,41175,29968,24108,23051,16364,10717,25365,
净利润(万元),14612,20961,30921,22139,18102,17200,11655,7167,18737,
净利润(扣除非经常性损益后)(万元),10246,16926,28668,22102,17821,17210,11673,7981,19224,
经营活动产生的现金流量净额(万元),-7087,16847,16147,3522,13857,7116,-3426,-1908,2784,
现金及现金等价物净增加额(万元),1967,-3610,-67254,69294,1633,1044,-2494,3469,2632,
总资产(万元),271659,278127,283090,249315,156106,165174,131876,133005,137399,
流动资产(万元),251468,257586,261570,231254,138986,149944,117415,117440,121449,
总负债(万元),37512,38066,54480,47139,48864,69985,50326,62229,92693,
流动负债(万元),36697,37583,53545,46268,48049,68882,49293,62229,92693,
股东权益不含少数股东权益(万元),234117,240051,228545,202435,107440,95338,81638,70740,46536,
净资产收益率加权(%),6.21,9.01,14.35,18.57,17.59,19.57,15.37,11.97,44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
