报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.29,0.3,0.29,0.29,0.23,0.53,0.36,0.48,0.6,1.01,0.78,0.69,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,10.44,4.41,3.4,3.94,2.91,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.37,0.16,-0.29,1.75,0.37,
主营业务收入(万元),353101,359003,340749,271284,228938,224207,204962,173311,129931,113635,81101,77431,78036,
主营业务利润(万元),68090,71996,67817,62750,51201,45536,35366,27432,24471,26226,18144,14290,12417,
营业利润(万元),41929,43829,35941,32256,27148,24718,16225,11011,13324,14515,11536,8929,7500,
投资收益(万元),6306,4657,744,2016,2804,5062,2535,--,11,--,0,0,0,
营业外收支净额(万元),355,-197,-111,2080,833,430,293,839,1534,302,30,1023,102,
利润总额(万元),42284,43632,35830,34336,27981,25148,16518,11850,14858,14817,11566,9952,7602,
净利润(万元),36200,37508,30363,29677,24080,22184,14772,9981,12358,12118,9323,8230,4938,
净利润(扣除非经常性损益后)(万元),26537,30882,26926,28549,22885,16851,11906,8893,10600,11709,9309,7212,4165,
经营活动产生的现金流量净额(万元),16585,43071,-10334,-10407,16399,8828,4847,-5215,-7769,1883,-3466,14003,2966,
现金及现金等价物净增加额(万元),1170,11113,10267,275,1124,1925,-72215,-22772,107078,2807,-2476,4534,592,
总资产(万元),502143,545884,500938,327814,308571,273633,248260,229767,232524,82939,63943,47011,46469,
流动资产(万元),322146,379391,350363,189627,195623,183360,174863,169798,175452,46081,41853,29395,28666,
总负债(万元),40074,56593,34953,32746,37931,27091,15498,7390,15345,26808,20638,13424,21298,
流动负债(万元),35329,54629,32858,28461,32468,24809,15216,7009,13814,17616,18476,12904,21298,
股东权益不含少数股东权益(万元),462069,489291,465985,295067,270639,246542,232664,222063,217179,52966,40848,31525,23295,
净资产收益率加权(%),7.54,7.83,9.52,10.49,9.31,9.29,6.51,4.55,6.21,25.83,25.76,30.03,30.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
