报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.18,0.35,0.57,0.14,-0.61,0.65,0.67,0.77,1.5,0.51,0.31,0.3,0.38,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.05,3.75,3.39,2.9,3.43,2.2,3.5,2.98,5.07,4.6,2.28,2.04,1.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.72,0.98,2.96,1.24,0.53,0.7,0.96,0.1,-0.03,0.35,2.38,1.82,1.4,
主营业务收入(万元),1739552,1955679,1418832,852839,775484,1014273,987545,883690,1191040,553832,633812,494713,462509,437877,288256,149131,77674,57840,70571,64814,52516,
主营业务利润(万元),256116,317036,291539,149468,101195,248349,235375,199939,303941,111568,115014,79493,64724,75166,57180,38060,19817,13914,20661,13683,10889,
营业利润(万元),56759,99238,120802,34118,-56287,121147,131733,100817,215508,62761,68479,39003,33868,41109,30060,19426,9391,7362,9848,5399,4776,
投资收益(万元),16889,3168,6598,3425,3644,5248,12688,775,1946,658,-185,37,58,730,922,-7,-29,-5,-151,-10,5,
营业外收支净额(万元),-1399,-506,-1719,8340,2448,11966,1965,3692,-804,2475,3955,1512,4027,388,-441,-192,-14,43,0,0,0,
利润总额(万元),55360,98732,119083,42458,-53839,133114,133698,104509,214704,65236,72435,40516,37895,42830,30773,19324,9593,7785,9198,5607,4819,
净利润(万元),26068,49905,61838,14700,-66248,44112,45955,52612,102082,34986,21282,20261,20044,24025,17126,11062,5439,5006,6132,3560,2879,
净利润(扣除非经常性损益后)(万元),10502,30830,51181,5940,-70148,32623,37469,49343,102373,33351,18940,19254,17103,22075,16023,10560,5240,4611,0,0,0,
经营活动产生的现金流量净额(万元),190465,37141,-93035,120598,-126297,-4382,279818,167971,-48974,67122,201945,84267,27555,33519,22968,2313,-372,4157,21412,0,0,
现金及现金等价物净增加额(万元),41501,28034,-7886,60055,-61014,34250,-8104,25999,-22916,-41734,88218,-81842,81141,-6356,15703,-7585,-20554,32603,-3029,0,0,
总资产(万元),2347118,2250516,1885056,1549954,1598714,1731820,1544954,1283632,1265580,1197245,1070564,883230,856060,568949,349462,219419,175088,110365,58523,69134,69977,
流动资产(万元),1080760,1198417,974237,730204,764777,932518,827462,770638,839251,867702,735973,646888,672587,335035,245099,138153,114851,0,0,0,0,
总负债(万元),1369559,1334270,1010285,738214,775250,822695,938592,720204,760350,786967,668794,542597,539188,418988,226447,115616,93678,47218,32019,45910,47383,
流动负债(万元),1085532,1096865,820072,507166,586459,707288,623706,573951,671411,768961,614510,401058,302146,345180,165822,95665,78292,0,0,0,0,
股东权益不含少数股东权益(万元),737437,724676,689648,648918,663562,743651,416012,385537,344067,255706,231081,197465,179828,105499,83946,71501,61008,55239,20479,18354,17672,
净资产收益率加权(%),3.57,7.1,9.24,2.23,-9.44,10.26,11.42,14.47,34.32,14.48,9.61,10.78,11.81,25.49,22.05,16.7,9.1,17.54,28.63,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
