报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.24,0.07,-0.42,0.11,0.13,0.15,0.65,0.03,0.1,0.15,0.18,0.17,0.4,0.36,0.25,0.05,
每股净资产(元),--,--,--,--,--,--,--,--,1.32,1.58,2.94,2.76,2.59,1.34,1.31,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0,0.12,0.34,0.13,0.22,0.43,0.36,0.19,
主营业务收入(万元),50050,53698,46808,44995,47581,56582,22674,10447,8591,7525,6233,6635,6458,6267,5435,3746,
主营业务利润(万元),38398,38136,33206,33284,34171,33731,12739,5116,3985,4012,3587,3871,3996,3782,2908,1518,
营业利润(万元),-11415,4184,-20691,6669,7445,7618,17634,504,1963,2268,1402,1274,2370,2311,1550,284,
投资收益(万元),-95,152,54,219,207,31,15381,1728,2196,1970,563,--,--,--,--,--,
营业外收支净额(万元),-3,49,108,-6,378,1113,298,201,122,351,275,332,--,--,-6,-0,
利润总额(万元),-11418,4233,-20583,6663,7823,8731,17932,705,2085,2619,1677,1606,2877,2461,1544,284,
净利润(万元),-12218,3588,-21476,5517,6635,7365,13949,705,2024,2525,1508,1372,2442,2211,1542,277,
净利润(扣除非经常性损益后)(万元),-12400,3447,-21538,5521,6374,6443,3265,534,1920,2226,1274,1090,1486,--,--,--,
经营活动产生的现金流量净额(万元),1296,6210,3063,5313,4231,10336,1946,527,78,1970,2798,1071,1835,2637,1763,878,
现金及现金等价物净增加额(万元),736,3298,863,2712,2140,-3038,3360,1106,-1980,-257,-4897,-7169,11604,1599,1912,-241,
总资产(万元),85594,88956,87661,109925,104800,103528,91900,31373,30655,30087,25333,23524,24548,12005,9123,7192,
流动资产(万元),40926,40448,37225,35061,29384,30401,27186,8820,6874,8074,7997,15845,18984,6782,4036,1807,
总负债(万元),19277,10421,12680,11438,11830,17194,10935,3617,3604,4240,1191,889,3285,3742,2684,2295,
流动负债(万元),15776,6916,9157,7964,8355,13719,7460,3617,3604,3490,1191,889,3285,3742,2684,2295,
股东权益不含少数股东权益(万元),66317,78535,74981,98487,92970,86335,80966,27756,27051,25847,24142,22635,21262,8263,6439,4897,
净资产收益率加权(%),-16.85,4.67,-24.62,5.76,7.4,8.84,33.97,2.57,7.69,10.02,6.45,6.25,25.75,28.98,27.2,5.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
