报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),1.4,1.26,1.16,1.03,0.98,0.92,0.84,0.69,0.64,0.34,0.53,0.32,0.39,0.16,0.04,0,
每股净资产(元),--,--,--,--,--,--,--,--,5.25,4.65,4.32,3.87,0.63,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.02,0.51,1.42,0.65,1.18,0.79,0.57,0.36,
主营业务收入(万元),83045216,73012305,68098113,62932709,60053873,59196845,58678959,48431293,45736611,47015879,35552077,22614071,17748729,15848809,11412535,8873003,
主营业务利润(万元),7545354,6660590,5797126,4980535,5076593,4625929,4271440,3698268,3399192,2754007,2254841,1580311,1139908,959601,792492,638493,
营业利润(万元),2762878,2532177,2090980,1813134,1660904,1438059,1228341,1068819,992957,583962,819353,470175,489082,213629,83112,22492,
投资收益(万元),-42004,140116,33700,14752,35953,8299,-2217,18694,16838,13536,15587,23454,44064,4947,6655,7665,
营业外收支净额(万元),39787,-21650,34596,83824,50400,57186,75633,20767,12633,24914,11387,--,8597,-4290,-620,-1778,
利润总额(万元),2802665,2510526,2125576,1896958,1711304,1495245,1303974,1089586,1005589,608876,830740,456885,497679,209339,82492,20713,
净利润(万元),2019738,1793528,1605724,1399961,1264548,1134327,1034466,847889,785429,424622,659907,364384,314340,124016,30880,3184,
净利润(扣除非经常性损益后)(万元),1831465,1669542,1477095,1292851,1158446,1056366,954341,811922,763683,392957,619511,356958,202428,124961,29340,2246,
经营活动产生的现金流量净额(万元),4000584,544786,2540418,3713758,5037511,658251,-931398,554497,-1257631,625257,1747445,729985,942084,633695,457668,284346,
现金及现金等价物净增加额(万元),1020590,69500,1185870,906347,2371305,466504,140,817864,1824444,85309,561473,2626683,481486,414905,254823,70822,
总资产(万元),108123921,91767058,82188746,75934503,69609633,61700402,55301860,48066130,42298284,35019402,28299027,22010154,15687778,12454973,10034731,7964465,
流动资产(万元),75581398,65027735,65289812,61130031,57524823,51807772,47106140,41628686,36032415,29192478,23890880,18507378,12926449,10202388,8089636,6148739,
总负债(万元),81921764,71033573,64323861,61062905,56727717,51411278,46919388,40733200,35726407,29196260,22891103,17180027,15160394,12170459,9872634,7831905,
流动负债(万元),68897908,59734226,54365484,49099933,48387916,42816122,39090580,36881179,31874172,26273762,20759529,15806888,13814150,10512953,8319989,6469344,
股东权益不含少数股东权益(万元),20995967,16988991,14941198,13118707,11166499,9093573,8098689,7196367,6474834,5740331,5326549,4777353,505796,196109,92751,79760,
净资产收益率加权(%),12.03,12,12.16,11.55,12.41,13.24,13.59,12.47,12.98,7.85,13.12,10.07,94.77,85.87,35.8,4.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
