报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.84,0.43,0.38,0.42,0.1,0.34,0.36,0.05,1.69,1.13,0.54,0.27,
每股净资产(元),--,--,--,--,--,--,--,--,12.58,3.95,3.01,2.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.1,1.8,-0.92,1.81,
主营业务收入(万元),657979,706407,690828,436066,282236,249527,221801,198744,191991,129712,85916,72038,
主营业务利润(万元),105232,92307,73564,53316,27588,29394,27618,18093,26623,20123,11879,8078,
营业利润(万元),47674,26984,19332,19961,2326,6141,6103,911,12269,7952,2927,1189,
投资收益(万元),14974,12516,3369,304,--,--,--,16,--,3,--,--,
营业外收支净额(万元),2,-72,-410,611,380,514,669,629,336,280,487,495,
利润总额(万元),47676,26913,18922,20572,2706,6655,6771,1540,12605,8232,3414,1684,
净利润(万元),35420,17808,15943,15179,1567,5457,5685,730,10412,6793,2733,1325,
净利润(扣除非经常性损益后)(万元),27350,2425,4675,12725,555,4742,4822,-71,9955,6425,2218,839,
经营活动产生的现金流量净额(万元),31322,56377,18940,-7007,20093,9809,8997,-9172,-832,10803,-5514,9067,
现金及现金等价物净增加额(万元),5856,-15649,17399,3882,6142,-669,-693,-6903,13393,5675,-1963,2653,
总资产(万元),667924,701106,636927,485802,216553,176658,160977,163572,137899,55879,41948,32812,
流动资产(万元),267442,291423,271716,223046,97320,94091,83539,92407,112675,36203,26715,19357,
总负债(万元),346774,413993,364119,229822,94602,65667,53552,61443,36010,31130,23237,21425,
流动负债(万元),316366,370623,312314,221433,88328,60926,48297,60006,30654,30380,22758,20965,
股东权益不含少数股东权益(万元),268981,226706,215968,207482,116807,105904,102261,98176,100645,23697,18053,10820,
净资产收益率加权(%),14.32,8.08,7.57,9.8,1.34,5.24,5.69,0.74,30.23,32.56,21.76,13.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
