报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.82,1.04,0.96,0.74,0.93,0.68,0.79,0.51,0.43,0.33,0.25,
每股净资产(元),--,--,--,--,--,3.98,3.81,3.03,2.68,1.87,1.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.73,0.93,0.78,0.49,0.41,0.33,
主营业务收入(万元),325743,291745,278650,254003,207435,167452,147663,133137,101653,79609,63821,
主营业务利润(万元),295212,264495,246942,225075,181599,145264,127948,115176,88457,69966,56084,
营业利润(万元),82075,79620,78753,55674,43782,32956,35287,21913,17832,12376,10399,
投资收益(万元),2326,2838,3003,1558,1136,1120,5184,-3562,-2240,-1100,-582,
营业外收支净额(万元),1443,325,-2447,1101,1857,806,1955,3174,2707,1356,-16,
利润总额(万元),83518,79946,76306,56775,45638,33762,37243,25087,20538,13732,10383,
净利润(万元),71819,69494,64420,49675,39381,27348,31571,20275,16503,10851,8245,
净利润(扣除非经常性损益后)(万元),64229,62931,62714,48742,37409,26408,22781,17628,14280,--,--,
经营活动产生的现金流量净额(万元),81215,35088,76686,84635,48197,29138,33331,28184,16886,13679,10842,
现金及现金等价物净增加额(万元),-20938,-60845,71534,69847,74220,19949,26222,14362,13531,1872,-9777,
总资产(万元),582702,519488,458616,375816,290119,194088,169499,148156,129598,99106,82348,
流动资产(万元),302543,341283,346374,287617,214120,118867,91675,67159,50848,34330,39230,
总负债(万元),120647,111093,104271,85327,37619,32911,30569,37539,35958,36621,28373,
流动负债(万元),74717,61997,57935,59262,28074,23084,20926,26585,26609,28134,21228,
股东权益不含少数股东权益(万元),462055,408395,354345,290489,250177,159171,137223,109252,92577,61688,53975,
净资产收益率加权(%),16.66,18.42,20.34,18.41,19.34,18.51,25.74,20.21,21.98,18.27,15.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
