报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.31,0.72,0.84,1.58,1.56,1.38,1.02,0.81,0.73,0.7,0.47,
每股净资产(元),--,--,--,--,6.72,5.27,--,3,2.33,1.6,3.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.49,1.04,0.8,0.59,0.47,0.44,1.82,
主营业务收入(万元),70586,66709,60196,57534,46967,46155,39455,33256,31419,25667,17271,
主营业务利润(万元),18857,18124,16378,17287,13681,12689,9429,7422,6951,5780,3989,
营业利润(万元),11481,10730,12136,11369,8985,8372,5608,4295,4068,3567,2264,
投资收益(万元),1925,2160,1987,340,--,--,--,--,--,1,6,
营业外收支净额(万元),-854,27,20,416,684,179,435,358,154,72,-39,
利润总额(万元),10627,10757,12156,11785,9669,8551,6043,4653,4222,3638,2225,
净利润(万元),6763,8686,10113,9633,7793,6899,5099,4069,3643,3149,1948,
净利润(扣除非经常性损益后)(万元),5769,6810,8546,8946,7227,6750,4729,3770,3509,3090,1987,
经营活动产生的现金流量净额(万元),4661,1058,9233,5038,7465,5200,3989,2942,2372,2176,2517,
现金及现金等价物净增加额(万元),-26974,-993,21107,3851,4740,1347,1107,468,105,2850,250,
总资产(万元),127316,117274,104822,94636,43699,36750,30938,24137,20182,16132,10607,
流动资产(万元),98615,90760,82541,80257,33076,27648,23318,19051,17073,13983,8705,
总负债(万元),20154,19144,15627,14188,8787,9444,10305,8570,8433,8148,5401,
流动负债(万元),18141,17475,14520,13487,8113,8632,9400,7922,7927,6537,5331,
股东权益不含少数股东权益(万元),101447,94939,86835,78661,33587,26394,20095,14996,11627,7984,5202,
净资产收益率加权(%),6.91,9.59,12.25,15.53,26.07,29.74,29.06,30.56,37.15,48.45,46.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
