报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.03,0.02,0.02,0.08,0.06,-0.38,0.04,0.31,1.22,0.97,0.71,0.56,0.58,0.3,
每股净资产(元),--,--,--,--,--,3.42,3.83,4.15,8.69,3.35,2.38,1.83,2.59,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.57,-0.3,0.16,-0.02,1.44,0.53,0.62,0.34,0.1,
主营业务收入(万元),32763,26413,29777,31854,41057,39975,37668,31464,35537,30256,25677,21347,18437,10632,
主营业务利润(万元),7286,5838,6359,7060,9165,8436,11183,13342,13473,11054,8496,6432,4551,3504,
营业利润(万元),1815,1185,945,-325,146,-4714,323,4162,6310,5100,3971,2964,2247,1284,
投资收益(万元),1019,1138,171,200,-159,--,--,--,--,--,--,--,0,--,
营业外收支净额(万元),-23,-4,-23,3137,212,-644,271,509,707,379,183,173,--,-60,
利润总额(万元),1792,1181,922,2812,358,-5358,594,4671,7017,5479,4154,3136,2252,1224,
净利润(万元),1084,802,605,2612,768,-5042,483,4126,6273,4846,3555,2699,2138,1119,
净利润(扣除非经常性损益后)(万元),635,475,419,-98,680,-4398,311,3967,6142,4704,3490,2602,1997,1063,
经营活动产生的现金流量净额(万元),9104,2223,1652,4337,1246,7688,-4079,2145,-112,7215,2652,3019,711,208,
现金及现金等价物净增加额(万元),-2949,-12377,4120,9965,-1988,-3108,-13796,-12852,34583,7104,2490,2676,1307,-336,
总资产(万元),81566,76577,67781,67290,64045,69633,69510,78455,66547,27546,22632,15414,11422,6909,
流动资产(万元),77586,72337,62434,58487,45718,54040,56414,67324,65425,26457,21623,14452,10966,6478,
总负债(万元),33059,27342,19189,17847,16639,23783,18216,22856,8302,10785,10716,6553,6084,3708,
流动负债(万元),32863,27147,18859,17368,16011,23529,17895,22856,8302,10785,10636,6553,6084,3708,
股东权益不含少数股东权益(万元),46923,47877,47577,48685,46899,45850,51294,55600,58245,16761,11915,8861,5339,3201,
净资产收益率加权(%),2.29,1.68,1.26,5.5,1.66,-10.38,0.91,7.43,27.48,33.8,33.41,38.22,50.06,38.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
