报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.28,0.11,0.05,0.05,-0.25,0.02,0.24,0.25,0.75,0.99,0.88,0.67,0.67,0.32,
每股净资产(元),--,--,--,--,--,--,--,--,8.77,4.68,3.42,2.72,2.19,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.73,0.53,0.54,0.42,0.35,0.15,
主营业务收入(万元),37818,33511,25913,14758,18514,24879,33281,21125,26334,25597,22572,18174,16030,10293,
主营业务利润(万元),19283,16014,9944,3733,4217,7071,7744,6432,9788,9871,8530,7005,6484,4013,
营业利润(万元),9610,3658,-706,260,-7833,243,3060,2337,5191,6179,5293,4264,4333,2068,
投资收益(万元),169,319,1431,6490,-2830,-341,538,51,13,0,0,1,182,79,
营业外收支净额(万元),191,71,1120,635,1014,435,611,664,969,769,476,130,--,16,
利润总额(万元),9802,3729,414,895,-6820,678,3671,3000,6160,6948,5769,4394,4442,2085,
净利润(万元),8474,3491,1475,1412,-6645,591,3168,2544,5245,5941,4905,3739,3775,1788,
净利润(扣除非经常性损益后)(万元),8167,3148,-1618,-5091,-7663,260,2131,1199,4271,5287,4499,3620,3306,1622,
经营活动产生的现金流量净额(万元),7309,-3720,3776,3114,-612,-2648,-2613,-1858,-5814,3162,3000,2358,1945,824,
现金及现金等价物净增加额(万元),4827,-4214,878,413,-2195,-1650,-11356,-7610,25514,3865,-676,1976,1785,474,
总资产(万元),153034,145726,150732,92295,92847,92989,89109,81183,75079,37256,27267,23686,22040,15908,
流动资产(万元),64626,57229,59898,54441,50759,61895,66348,63625,65716,28949,20159,17547,16952,11800,
总负债(万元),22916,24705,19644,16685,17379,15602,13532,9264,4903,9174,8126,8450,9775,7113,
流动负债(万元),22528,24325,19126,16210,12696,14006,12224,8256,4025,8176,6516,8236,9107,5707,
股东权益不含少数股东权益(万元),127703,118201,125926,70831,70013,74842,75577,71920,70175,28082,19141,15236,11917,8142,
净资产收益率加权(%),6.93,2.9,1.43,2,-9.27,0.78,4.31,3.58,10.65,27.75,28.96,27.75,37.64,25.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
