报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.01,0.84,0.59,0.76,0.72,0.65,0.6,0.49,--,
每股净资产(元),--,--,--,--,3.43,2.85,2.28,1.76,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.39,0.6,0.92,0.62,--,
主营业务收入(万元),198115,181306,151089,135869,115595,126798,117976,112812,109895,
主营业务利润(万元),50120,40050,29426,32268,28860,29865,27245,24205,24047,
营业利润(万元),28757,22385,14805,17698,15172,13608,12267,9423,11799,
投资收益(万元),647,805,718,--,--,--,--,--,2535,
营业外收支净额(万元),1004,1928,2548,1974,2570,3123,2741,2399,455,
利润总额(万元),29762,24313,17353,19672,17742,16731,15007,11823,12253,
净利润(万元),22722,18954,13298,13931,12978,11770,10852,8790,8937,
净利润(扣除非经常性损益后)(万元),21147,16512,10274,12106,10756,8872,8260,6492,6387,
经营活动产生的现金流量净额(万元),18442,10618,10034,18598,7110,10851,16544,11160,6066,
现金及现金等价物净增加额(万元),159,-7388,-19241,48545,-1144,-586,3940,-15551,9070,
总资产(万元),277970,230855,204880,199124,143355,140110,142001,131654,155339,
流动资产(万元),168886,136036,125048,129964,76715,75911,78459,69737,91581,
总负债(万元),98560,69944,64665,69180,69499,77256,90065,90151,103702,
流动负债(万元),90584,61999,56833,60447,59208,64275,73763,69965,78743,
股东权益不含少数股东权益(万元),158746,141893,126989,116503,61796,51218,41098,31596,41518,
净资产收益率加权(%),15.16,14.13,10.92,20.92,23.3,25.65,30.04,28.08,16.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
