报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),2.12,0.06,0.16,0.09,0.69,0.82,1.28,0.98,0.8,0.45,0.31,0.22,0.23,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.87,5.19,4.83,4.58,5.66,3.77,3.56,3.38,3.71,4.8,2.25,1.73,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.17,0.92,0.79,0.37,-0.34,0.68,-0.11,0.19,-0.13,0.42,0.4,0.06,0,
主营业务收入(万元),876676,1028364,998325,836450,755444,628347,419376,303556,210613,134223,88584,65496,52891,48316,41525,29942,27519,24965,17994,13180,7306,
主营业务利润(万元),180507,198905,192125,169429,164228,140831,94222,67668,46962,31861,22662,16054,12601,11567,9242,7969,7533,7303,5806,4529,2760,
营业利润(万元),112261,24903,26772,10790,38349,45559,29738,21307,13381,7425,5032,2879,1622,2660,1854,-2592,2838,2698,2437,1953,1490,
投资收益(万元),106033,4031,9250,-108,196,-185,86,683,358,428,21,6,153,-44,0,129,10,-96,-40,-48,-144,
营业外收支净额(万元),-198,-589,1495,9566,9429,4178,3268,661,1009,365,233,772,--,-24,-17,-22,-5,-19,0,0,0,
利润总额(万元),112063,24314,28267,20355,47777,49737,33006,21968,14390,7790,5265,3651,2774,2593,1865,-2484,2843,2582,2390,1901,1317,
净利润(万元),86131,2278,6553,3464,28083,32644,23168,16331,10726,6035,4129,2987,2243,2087,1510,-2881,2406,2136,1864,1175,819,
净利润(扣除非经常性损益后)(万元),-2935,-6536,-13637,-4771,20889,29052,21010,15461,9813,5702,3940,2324,1269,2044,1468,-3152,2159,2153,0,0,0,
经营活动产生的现金流量净额(万元),63091,65322,94709,18875,11043,5206,2236,1087,-2237,12416,10629,4929,-3494,5814,-931,1604,-1088,2565,1625,0,0,
现金及现金等价物净增加额(万元),-2534,-30626,21821,-5885,13595,30051,-1393,36341,2163,12856,2874,-3991,8457,4062,-6159,4624,-11981,17603,2366,0,0,
总资产(万元),1160791,1237985,1242480,1136826,982307,807051,539080,337838,195226,149101,103598,101213,101023,84241,77096,72197,58086,52882,28273,18120,11665,
流动资产(万元),570201,666547,695672,644545,587770,501142,366356,243459,146041,111045,71217,69397,70216,55567,49485,47090,38456,0,0,0,0,
总负债(万元),691506,821820,829942,735013,585575,461696,266803,175355,108109,71395,32586,35601,38213,47672,42599,39340,24689,23459,19208,11152,5874,
流动负债(万元),620082,765417,766786,698873,550361,426161,262539,172018,105242,68909,30333,33720,33017,43651,38459,32680,22089,0,0,0,0,
股东权益不含少数股东权益(万元),417933,330520,329825,325150,323709,291417,241306,147833,78896,69700,64970,61519,58538,32367,30527,28986,31866,29423,9065,6969,5791,
净资产收益率加权(%),23.54,0.69,2,1.07,8.97,12.72,13.25,13.13,14.4,8.95,6.53,4.98,4.69,6.62,5.08,-9.47,7.82,14.48,23.56,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
